subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
6,1239,1516.0,0,10.0,4.0,1.0,0.0
6,1240,1764.0,1,1.0,4.0,1.0,0.0
6,1241,1394.0,0,7.0,1.0,1.0,0.0
6,1242,1720.0,0,10.0,7.0,1.0,0.0
6,1243,5838.0,0,7.0,4.0,0.556045895851721,0.4439541041482789
6,1244,6194.0,1,1.0,1.0,0.5607793307920372,0.4392206692079627
6,1245,2144.0,0,7.0,1.0,1.0,0.0
6,1246,3240.0,1,1.0,7.0,0.580896686159844,0.4191033138401559
6,1247,2998.0,1,4.0,7.0,0.7271268057784912,0.27287319422150885
6,1248,5078.0,0,4.0,7.0,0.433991683991684,0.566008316008316
6,1249,4374.0,1,4.0,4.0,0.7161458333333334,0.2838541666666667
6,1250,5858.0,1,1.0,1.0,0.7205808713069605,0.2794191286930396
6,1251,45894.0,1,10.0,7.0,0.5282419786096256,0.4717580213903743
6,1252,1700.0,0,7.0,7.0,1.0,0.0
6,1253,6082.0,1,1.0,4.0,0.5383580080753702,0.4616419919246299
6,1254,5296.0,1,1.0,4.0,0.3622210690192008,0.6377789309807992
6,1255,1262.0,0,10.0,1.0,1.0,0.0
6,1256,4840.0,0,4.0,1.0,0.5650382577987051,0.43496174220129485
6,1257,2418.0,0,7.0,4.0,0.6289473684210526,0.37105263157894736
6,1258,1394.0,0,4.0,1.0,1.0,0.0
6,1259,2234.0,1,4.0,1.0,0.929384965831435,0.07061503416856492
6,1260,1802.0,1,1.0,10.0,1.0,0.0
6,1261,1940.0,0,7.0,1.0,1.0,0.0
6,1262,2694.0,1,4.0,10.0,1.0,0.0
6,1263,6954.0,0,7.0,1.0,0.4711924966502903,0.5288075033497097
6,1264,1814.0,0,7.0,1.0,1.0,0.0
6,1265,1328.0,0,10.0,1.0,1.0,0.0
6,1266,1412.0,0,7.0,4.0,1.0,0.0
6,1267,2360.0,0,7.0,4.0,0.6820276497695853,0.31797235023041476
6,1268,1648.0,0,7.0,1.0,1.0,0.0
6,1269,2016.0,1,7.0,10.0,1.0,0.0
6,1270,2376.0,0,1.0,4.0,0.565406976744186,0.43459302325581395
6,1271,3622.0,0,1.0,4.0,0.5724465558194775,0.42755344418052255
6,1272,3334.0,1,1.0,10.0,0.9066534260178749,0.09334657398212512
6,1273,1888.0,0,10.0,1.0,1.0,0.0
6,1274,2224.0,0,10.0,7.0,1.0,0.0
6,1275,1696.0,1,1.0,7.0,1.0,0.0
6,1276,4906.0,1,1.0,1.0,0.6078205865439908,0.3921794134560092
6,1277,2212.0,1,1.0,4.0,1.0,0.0
6,1278,2192.0,0,10.0,1.0,1.0,0.0
6,1279,2226.0,1,7.0,7.0,0.5166959578207382,0.4833040421792619
6,1280,4142.0,0,7.0,4.0,0.4568071872840359,0.5431928127159641
6,1281,1998.0,0,10.0,7.0,1.0,0.0
6,1282,3960.0,1,4.0,1.0,0.5256830601092897,0.4743169398907104
6,1283,3820.0,1,4.0,10.0,0.35033259423503327,0.6496674057649667
6,1284,1526.0,0,10.0,4.0,1.0,0.0
6,1285,3622.0,1,4.0,1.0,0.5248091603053435,0.4751908396946565
6,1286,1698.0,1,4.0,7.0,1.0,0.0
6,1287,3040.0,1,1.0,7.0,0.660455486542443,0.33954451345755693
6,1288,3274.0,1,7.0,4.0,0.6265822784810127,0.37341772151898733
6,1289,2026.0,1,1.0,1.0,0.75,0.25
6,1290,4630.0,1,7.0,4.0,0.5003211303789339,0.49967886962106617
6,1291,2084.0,1,4.0,7.0,0.9498680738786279,0.05013192612137203
6,1292,6788.0,1,1.0,4.0,0.6384615384615384,0.36153846153846153
6,1293,1722.0,1,4.0,10.0,1.0,0.0
6,1294,3914.0,0,4.0,4.0,0.9281767955801105,0.0718232044198895
6,1295,4408.0,0,4.0,4.0,0.38515901060070673,0.6148409893992933
6,1296,2810.0,1,1.0,1.0,0.46788990825688076,0.5321100917431193
6,1297,1646.0,1,4.0,7.0,1.0,0.0
6,1298,3064.0,0,10.0,1.0,1.0,0.0
6,1299,1476.0,1,1.0,4.0,1.0,0.0
6,1300,2134.0,0,10.0,4.0,1.0,0.0
6,1301,3704.0,1,1.0,4.0,0.6505032021957914,0.3494967978042086
6,1302,1138.0,0,7.0,4.0,1.0,0.0
6,1303,2002.0,1,4.0,4.0,1.0,0.0
6,1304,2004.0,0,7.0,4.0,0.42658730158730157,0.5734126984126984
6,1305,2988.0,0,1.0,7.0,0.47785787847579814,0.5221421215242018
6,1306,1150.0,1,4.0,10.0,1.0,0.0
6,1308,3200.0,1,7.0,1.0,1.0,0.0
6,1309,1300.0,1,7.0,1.0,1.0,0.0
6,1310,3878.0,0,4.0,7.0,0.6857142857142857,0.3142857142857143
6,1311,1474.0,0,7.0,1.0,1.0,0.0
6,1312,3048.0,1,1.0,7.0,1.0,0.0
6,1313,4828.0,1,4.0,10.0,0.9184100418410042,0.08158995815899582
7,0,10796.0,0,7.0,7.0,0.8105505547414695,0.18944944525853047
7,1,3585.0,1,1.0,10.0,0.229607250755287,0.770392749244713
7,2,3239.0,0,4.0,1.0,0.705,0.295
7,3,2787.0,1,1.0,1.0,0.37570303712035996,0.6242969628796401
7,4,3683.0,0,7.0,4.0,0.5915080527086384,0.4084919472913616
7,5,3777.0,1,4.0,4.0,0.3077445652173913,0.6922554347826086
7,6,3495.0,1,4.0,7.0,0.39243498817966904,0.607565011820331
7,7,1379.0,0,10.0,4.0,1.0,0.0
7,8,3327.0,0,7.0,7.0,0.72890625,0.27109375
7,9,15547.0,1,4.0,1.0,0.4462586965781627,0.5537413034218372
7,10,6105.0,1,7.0,7.0,0.6739587715607909,0.3260412284392091
7,11,2517.0,1,7.0,1.0,0.5239651416122004,0.4760348583877996
7,12,3833.0,0,10.0,7.0,0.5732184808144087,0.4267815191855912
7,13,4613.0,0,4.0,7.0,0.42526790750141,0.5747320924985899
7,14,1969.0,1,7.0,10.0,0.6483333333333333,0.3516666666666667
7,15,1165.0,1,1.0,10.0,0.0,1.0
7,16,1614.0,1,1.0,7.0,0.354639175257732,0.6453608247422681
7,17,3577.0,1,1.0,7.0,0.37813884785819796,0.621861152141802
7,18,5045.0,0,10.0,1.0,0.5982824427480916,0.4017175572519084
7,19,2369.0,0,1.0,4.0,0.5800970873786407,0.4199029126213592
7,20,5575.0,1,4.0,10.0,0.5720411663807891,0.427958833619211
7,21,1807.0,1,1.0,4.0,0.44014084507042256,0.5598591549295775
7,22,3251.0,1,1.0,1.0,0.747809152872444,0.25219084712755596
7,23,1593.0,0,4.0,4.0,0.460431654676259,0.539568345323741
7,24,1673.0,0,7.0,4.0,1.0,0.0
7,25,1505.0,1,4.0,7.0,0.45382585751978893,0.5461741424802111
7,26,2637.0,1,4.0,10.0,0.19954128440366972,0.8004587155963303
7,27,1441.0,0,4.0,1.0,0.5382436260623229,0.46175637393767704
7,28,1063.0,0,10.0,7.0,0.30275229357798167,0.6972477064220184
7,29,4559.0,1,1.0,7.0,0.5080367393800229,0.491963260619977
7,30,6849.0,1,4.0,7.0,0.4049645390070922,0.5950354609929078
7,31,17359.0,1,10.0,1.0,0.5873158231902627,0.41268417680973735
7,32,1233.0,0,1.0,1.0,1.0,0.0
7,33,7277.0,0,7.0,4.0,0.6123557365919892,0.38764426340801084
7,34,5497.0,0,1.0,4.0,0.698824681684623,0.3011753183153771
7,35,3903.0,1,1.0,1.0,0.20501342882721577,0.7949865711727843
7,36,3255.0,1,1.0,7.0,0.41645244215938304,0.583547557840617
7,37,1377.0,1,1.0,7.0,0.22054380664652568,0.7794561933534743
7,38,1937.0,1,4.0,1.0,0.4524959742351047,0.5475040257648953
7,39,2441.0,0,4.0,1.0,0.563076923076923,0.4369230769230769
7,40,3069.0,0,7.0,1.0,0.6538461538461539,0.34615384615384615
7,41,2611.0,1,1.0,1.0,0.178359096313912,0.821640903686088
7,42,6625.0,1,1.0,7.0,0.3974692966133234,0.6025307033866766
7,43,4237.0,0,4.0,10.0,0.6584463625154131,0.34155363748458695
7,44,14897.0,0,4.0,4.0,0.28223915592028137,0.7177608440797186
7,45,2839.0,0,7.0,7.0,0.6811594202898551,0.3188405797101449
7,46,1335.0,1,4.0,1.0,0.22842639593908629,0.7715736040609137
7,47,1469.0,1,4.0,7.0,0.44052863436123346,0.5594713656387665
7,48,1559.0,0,10.0,4.0,0.6888888888888889,0.3111111111111111
7,49,3377.0,1,1.0,7.0,0.23966309341500766,0.7603369065849923
7,50,5197.0,1,7.0,10.0,0.40263543191800877,0.5973645680819912
7,51,3873.0,1,4.0,4.0,0.27320261437908494,0.726797385620915
7,52,4161.0,1,7.0,7.0,0.52263701350278,0.47736298649722003
7,53,1733.0,1,1.0,7.0,0.3585951940850277,0.6414048059149723
7,54,2825.0,1,7.0,7.0,0.3705533596837945,0.6294466403162056
7,55,12471.0,1,7.0,1.0,0.44107109183481047,0.5589289081651895
7,56,2225.0,0,1.0,1.0,0.6186830015313936,0.38131699846860645
7,57,1828.0,0,4.0,1.0,0.7051792828685259,0.2948207171314741
7,58,4189.0,1,10.0,7.0,0.4944841012329656,0.5055158987670344
7,59,1071.0,1,4.0,1.0,0.8405797101449275,0.15942028985507245
7,60,3107.0,1,4.0,7.0,0.4564198687910028,0.5435801312089972
7,61,5127.0,0,7.0,4.0,0.5521085797382452,0.4478914202617547
7,62,4945.0,1,1.0,4.0,0.31365113759479957,0.6863488624052004
7,63,2131.0,1,1.0,10.0,0.0,1.0
7,64,2779.0,0,7.0,4.0,0.499486125385406,0.5005138746145941
7,65,2549.0,1,1.0,4.0,0.3904034896401309,0.6095965103598692
7,66,2605.0,1,7.0,10.0,0.39602649006622515,0.6039735099337749
7,67,1828.0,1,7.0,10.0,0.497164461247637,0.502835538752363
7,68,3713.0,1,4.0,7.0,0.34051724137931033,0.6594827586206896
7,69,2097.0,0,7.0,1.0,0.3681159420289855,0.6318840579710145
7,70,3369.0,0,7.0,1.0,0.3742283950617284,0.6257716049382716
7,71,4113.0,0,4.0,7.0,0.2272429600523903,0.7727570399476097
7,72,3817.0,0,7.0,1.0,0.6852010265183918,0.31479897348160824
7,73,4481.0,0,7.0,4.0,0.6118535735037769,0.3881464264962231
7,74,5068.0,1,7.0,1.0,0.1905697445972495,0.8094302554027505
7,75,2912.0,0,4.0,1.0,0.7146814404432132,0.2853185595567867
7,76,1359.0,0,10.0,1.0,0.6323529411764706,0.36764705882352944
7,77,3199.0,0,7.0,1.0,0.6196581196581197,0.3803418803418803
7,78,5725.0,1,1.0,4.0,0.5286179618427176,0.47138203815728247
7,79,3789.0,1,7.0,10.0,0.3896809232858113,0.6103190767141887
7,80,4056.0,0,7.0,4.0,0.7894736842105263,0.21052631578947367
7,81,2873.0,0,7.0,1.0,0.46223224351747466,0.5377677564825254
7,82,1413.0,1,4.0,10.0,0.599483204134367,0.4005167958656331
7,83,2012.0,1,4.0,4.0,0.36574746008708275,0.6342525399129173
7,84,2661.0,0,7.0,4.0,0.5103598691384951,0.48964013086150493
7,85,2473.0,1,4.0,10.0,0.6311010215664018,0.3688989784335982
7,86,2037.0,1,4.0,7.0,0.5116279069767442,0.4883720930232558
7,87,5013.0,1,10.0,7.0,0.38002008032128515,0.6199799196787149
7,88,1061.0,1,4.0,7.0,0.0,1.0
7,89,2587.0,1,1.0,4.0,0.2977346278317152,0.7022653721682848
7,90,1635.0,1,4.0,1.0,0.45905707196029777,0.5409429280397022
7,91,22376.0,0,10.0,1.0,0.3279511666830757,0.6720488333169243
7,92,1571.0,1,1.0,10.0,0.54627539503386,0.45372460496614
7,93,1596.0,1,4.0,1.0,0.6984126984126984,0.30158730158730157
7,94,1199.0,1,4.0,10.0,0.6551724137931034,0.3448275862068966
7,95,3104.0,0,10.0,4.0,0.6069418386491557,0.39305816135084426
7,96,1200.0,1,1.0,4.0,0.0,1.0
7,97,1153.0,0,10.0,7.0,1.0,0.0
7,98,5431.0,0,10.0,4.0,0.5857352222765022,0.4142647777234978
7,99,1611.0,0,10.0,1.0,0.7029478458049887,0.29705215419501135
7,100,4955.0,1,4.0,7.0,0.3952473326867119,0.604752667313288
7,101,3133.0,0,7.0,7.0,0.5912106135986733,0.4087893864013267
7,102,1935.0,1,1.0,10.0,0.28515625,0.71484375
7,103,1124.0,1,1.0,10.0,0.6858638743455497,0.31413612565445026
7,104,9425.0,1,1.0,7.0,0.47652516165307846,0.5234748383469215
7,105,1986.0,1,1.0,4.0,0.4625,0.5375
7,106,1990.0,1,10.0,4.0,0.13344051446945338,0.8665594855305466
7,107,1303.0,1,4.0,4.0,0.8081180811808119,0.1918819188191882
7,108,1215.0,0,7.0,4.0,0.26037735849056604,0.7396226415094339
7,109,3183.0,1,7.0,4.0,0.3720524017467249,0.6279475982532751
7,110,2745.0,1,1.0,7.0,0.45275181723779856,0.5472481827622014
7,111,6199.0,0,1.0,4.0,0.503392705682782,0.496607294317218
7,112,4403.0,1,7.0,7.0,0.480466472303207,0.519533527696793
7,113,4095.0,0,7.0,1.0,0.4396433470507545,0.5603566529492455
7,114,5851.0,1,7.0,4.0,0.4539951573849879,0.5460048426150121
7,115,8365.0,0,1.0,7.0,0.6556798116539141,0.3443201883460859
7,116,1401.0,1,1.0,1.0,0.0,1.0
7,117,2091.0,0,1.0,1.0,0.6838905775075987,0.3161094224924012
7,118,1631.0,0,10.0,1.0,0.5555555555555556,0.4444444444444444
7,119,2039.0,1,1.0,10.0,0.2647887323943662,0.7352112676056338
7,120,1139.0,0,7.0,1.0,1.0,0.0
7,121,1043.0,1,1.0,4.0,0.0,1.0
7,122,6725.0,1,1.0,4.0,0.4190340909090909,0.5809659090909091
7,123,3994.0,0,7.0,1.0,0.5828178694158076,0.41718213058419246
7,124,1808.0,0,4.0,1.0,0.5981941309255079,0.4018058690744921
7,125,1868.0,0,7.0,4.0,0.6372881355932203,0.36271186440677966
7,126,1057.0,1,1.0,4.0,0.0,1.0
7,127,1151.0,1,1.0,7.0,0.0,1.0
7,128,4489.0,1,7.0,4.0,0.5864022662889519,0.41359773371104813
7,129,4499.0,0,4.0,4.0,0.4566410537870472,0.5433589462129528
7,130,13069.0,1,7.0,10.0,0.5967684659090909,0.4032315340909091
7,131,2103.0,0,7.0,7.0,0.6910919540229885,0.3089080459770115
7,132,3377.0,0,7.0,7.0,0.3837579617834395,0.6162420382165605
7,133,2023.0,1,4.0,4.0,0.5151057401812689,0.48489425981873113
7,134,3311.0,1,7.0,10.0,0.6354166666666666,0.3645833333333333
7,135,1377.0,1,1.0,7.0,0.0,1.0
7,136,1383.0,1,1.0,7.0,0.0,1.0
7,137,3161.0,0,7.0,1.0,0.47846441947565543,0.5215355805243446
7,138,2885.0,0,7.0,4.0,0.519090909090909,0.4809090909090909
7,139,1253.0,0,1.0,10.0,0.0,1.0
7,140,4721.0,0,10.0,4.0,0.7249618708693442,0.27503812913065584
7,141,8809.0,1,7.0,10.0,0.452639751552795,0.547360248447205
7,142,3721.0,1,4.0,7.0,0.7052489905787349,0.29475100942126514
7,143,11936.0,0,10.0,7.0,0.731675392670157,0.2683246073298429
7,144,2149.0,1,1.0,4.0,0.7237410071942446,0.2762589928057554
7,145,9762.0,1,1.0,1.0,0.3753062224399804,0.6246937775600196
7,146,2315.0,0,10.0,4.0,0.6750700280112045,0.32492997198879553
7,147,991.0,1,1.0,4.0,0.0,1.0
7,148,1458.0,1,1.0,4.0,0.3258426966292135,0.6741573033707865
7,149,3993.0,0,7.0,4.0,0.688622754491018,0.31137724550898205
7,150,2291.0,1,1.0,7.0,0.17905918057663125,0.8209408194233687
7,151,3635.0,1,7.0,10.0,0.22867853795688847,0.7713214620431116
7,152,1439.0,1,1.0,4.0,0.4494949494949495,0.5505050505050505
7,153,2439.0,0,7.0,1.0,0.5756791720569211,0.4243208279430789
7,154,3935.0,1,4.0,7.0,0.39084065244667504,0.609159347553325
7,155,1505.0,0,10.0,4.0,0.3778409090909091,0.6221590909090909
7,156,4905.0,0,1.0,1.0,0.6882183908045977,0.3117816091954023
7,157,1679.0,0,10.0,4.0,0.6828282828282828,0.31717171717171716
7,158,1193.0,0,10.0,1.0,1.0,0.0
7,159,1500.0,0,7.0,1.0,1.0,0.0
7,160,1615.0,1,4.0,7.0,0.3333333333333333,0.6666666666666666
7,161,1753.0,0,7.0,7.0,0.5416666666666666,0.4583333333333333
7,162,2239.0,1,1.0,7.0,0.4013840830449827,0.5986159169550173
7,163,3787.0,0,10.0,7.0,0.6875891583452212,0.3124108416547789
7,164,4819.0,0,4.0,4.0,0.6578529878371232,0.3421470121628768
7,165,3815.0,0,7.0,4.0,0.3877086494688923,0.6122913505311077
7,166,1742.0,1,1.0,7.0,0.4019138755980861,0.5980861244019139
7,167,2901.0,1,10.0,7.0,0.5500963391136802,0.44990366088631983
7,168,4340.0,1,7.0,7.0,0.43012125079770264,0.5698787492022974
7,169,1745.0,1,4.0,7.0,0.0,1.0
7,170,1165.0,0,7.0,1.0,0.25,0.75
7,171,1997.0,1,7.0,7.0,0.29245283018867924,0.7075471698113207
7,172,14479.0,0,1.0,4.0,0.4644943129418998,0.5355056870581002
7,173,2215.0,0,7.0,4.0,0.7327188940092166,0.2672811059907834
7,174,1139.0,1,4.0,7.0,0.0,1.0
7,175,3179.0,0,7.0,4.0,0.4956369982547993,0.5043630017452007
7,176,989.0,1,1.0,7.0,1.0,0.0
7,177,1005.0,1,4.0,10.0,0.0,1.0
7,178,1281.0,1,1.0,7.0,0.0,1.0
7,179,1496.0,1,4.0,10.0,0.2746478873239437,0.7253521126760564
7,180,1453.0,1,1.0,7.0,0.0,1.0
7,181,2939.0,0,7.0,1.0,0.6293929712460063,0.3706070287539936
7,182,1271.0,0,7.0,1.0,0.35161290322580646,0.6483870967741936
7,183,1507.0,0,4.0,1.0,0.4768211920529801,0.5231788079470199
7,184,2869.0,0,7.0,4.0,0.4345945945945946,0.5654054054054054
7,185,3484.0,1,1.0,4.0,0.3752988047808765,0.6247011952191235
7,186,1205.0,0,7.0,1.0,0.21359223300970873,0.7864077669902912
7,187,2583.0,0,4.0,1.0,0.5607235142118863,0.4392764857881137
7,188,1053.0,1,1.0,7.0,0.7799043062200957,0.22009569377990432
7,189,4033.0,1,7.0,4.0,0.2881789137380192,0.7118210862619808
7,190,1905.0,1,4.0,10.0,0.6,0.4
7,191,987.0,0,7.0,1.0,1.0,0.0
7,192,1955.0,1,1.0,10.0,0.3761609907120743,0.6238390092879257
7,193,1548.0,0,7.0,1.0,1.0,0.0
7,194,2129.0,1,4.0,7.0,0.298372513562387,0.701627486437613
7,195,1649.0,0,10.0,1.0,0.06989247311827956,0.9301075268817204
7,196,968.0,0,7.0,1.0,0.6574074074074074,0.3425925925925926
7,197,1303.0,1,4.0,7.0,0.8394160583941606,0.16058394160583941
7,198,2409.0,0,4.0,4.0,0.5,0.5
7,199,2833.0,1,1.0,4.0,0.5206508135168961,0.4793491864831039
7,200,2885.0,0,4.0,1.0,0.17596034696406443,0.8240396530359355
7,201,4747.0,1,1.0,7.0,0.15782907049282596,0.8421709295071741
7,202,2157.0,0,10.0,1.0,0.0,1.0
7,203,3935.0,1,1.0,4.0,0.3624250499666889,0.6375749500333111
7,204,2485.0,1,4.0,10.0,0.0,1.0
7,205,2009.0,0,10.0,1.0,0.4455852156057495,0.5544147843942505
7,206,2181.0,1,4.0,4.0,0.43142857142857144,0.5685714285714286
7,207,1181.0,0,4.0,1.0,0.20704845814977973,0.7929515418502202
7,208,4491.0,0,7.0,4.0,0.6629353233830846,0.3370646766169154
7,209,1237.0,0,7.0,1.0,1.0,0.0
7,210,4815.0,1,4.0,7.0,0.4309782608695652,0.5690217391304347
7,211,1045.0,0,10.0,1.0,1.0,0.0
7,212,6747.0,1,7.0,10.0,0.7875264270613108,0.2124735729386892
7,213,3385.0,1,1.0,4.0,0.2612330198537095,0.7387669801462905
7,214,1038.0,1,1.0,7.0,0.0,1.0
7,215,9693.0,1,7.0,1.0,0.4689433308586983,0.5310566691413017
7,216,3015.0,1,7.0,4.0,0.709775967413442,0.29022403258655805
7,217,2031.0,0,1.0,1.0,0.7148080438756855,0.2851919561243144
7,218,2151.0,1,4.0,7.0,0.3623853211009174,0.6376146788990825
7,219,2841.0,0,10.0,7.0,0.5951008645533141,0.4048991354466859
7,220,17519.0,1,4.0,1.0,0.3047267355982275,0.6952732644017725
7,221,4145.0,1,4.0,10.0,0.3326822916666667,0.6673177083333334
7,222,4959.0,0,4.0,1.0,0.5970619097586569,0.40293809024134314
7,223,2357.0,1,7.0,7.0,0.34388489208633094,0.6561151079136691
7,224,1258.0,0,10.0,4.0,1.0,0.0
7,225,2714.0,0,10.0,7.0,0.7656065959952886,0.23439340400471143
7,226,1121.0,1,1.0,10.0,0.45614035087719296,0.543859649122807
7,228,1631.0,1,4.0,4.0,0.0,1.0
7,229,13190.0,1,4.0,7.0,0.21390667886550777,0.7860933211344923
7,230,9033.0,0,4.0,1.0,0.51392335263303,0.4860766473669699
7,231,1271.0,0,10.0,4.0,1.0,0.0
7,232,863.0,1,4.0,7.0,0.0,1.0
7,233,899.0,0,4.0,1.0,1.0,0.0
7,234,2617.0,1,4.0,10.0,0.4678362573099415,0.5321637426900585
7,235,1822.0,1,4.0,7.0,0.0,1.0
7,236,6013.0,1,1.0,1.0,0.59375,0.40625
7,237,6465.0,0,7.0,4.0,0.5924844947099599,0.40751550529004016
7,238,1888.0,1,10.0,7.0,0.4017543859649123,0.5982456140350877
7,239,5041.0,0,10.0,4.0,0.5249169435215947,0.4750830564784053
7,240,3629.0,0,10.0,1.0,0.6289945440374123,0.37100545596258766
7,241,3271.0,1,4.0,7.0,0.39537126325940214,0.6046287367405979
7,242,2588.0,1,4.0,7.0,0.40550688360450565,0.5944931163954944
7,243,2121.0,1,10.0,4.0,0.403125,0.596875
7,244,959.0,1,1.0,4.0,0.0,1.0
7,245,3143.0,0,1.0,1.0,0.42138939670932357,0.5786106032906764
7,246,1659.0,1,7.0,10.0,0.39948453608247425,0.6005154639175257
7,247,2052.0,0,4.0,1.0,0.43259557344064387,0.5674044265593562
7,248,3501.0,1,4.0,10.0,0.0,1.0
7,249,1665.0,1,1.0,4.0,0.3071593533487298,0.6928406466512702
7,250,2325.0,1,4.0,7.0,0.21176470588235294,0.788235294117647
7,251,1577.0,0,7.0,4.0,0.4316353887399464,0.5683646112600537
7,252,2489.0,1,4.0,1.0,0.389937106918239,0.610062893081761
7,253,969.0,1,1.0,10.0,1.0,0.0
7,254,1535.0,0,4.0,1.0,0.10689655172413794,0.8931034482758621
7,255,2117.0,1,4.0,4.0,0.6587677725118484,0.3412322274881517
7,257,2094.0,0,10.0,1.0,0.5862068965517241,0.41379310344827586
7,258,1327.0,1,7.0,10.0,0.0,1.0
7,259,2053.0,0,4.0,4.0,1.0,0.0
7,260,2630.0,1,4.0,4.0,0.1819571865443425,0.8180428134556575
7,261,2023.0,1,1.0,1.0,0.6721311475409836,0.32786885245901637
7,262,1792.0,0,4.0,1.0,0.28350515463917525,0.7164948453608248
7,263,3251.0,0,10.0,7.0,0.34232365145228216,0.6576763485477178
7,264,4176.0,1,4.0,1.0,0.37516339869281046,0.6248366013071895
7,265,1152.0,1,1.0,7.0,1.0,0.0
7,266,839.0,0,7.0,7.0,1.0,0.0
7,267,784.0,1,1.0,4.0,0.0,1.0
7,268,1961.0,0,4.0,1.0,0.7293497363796133,0.27065026362038663
7,269,1225.0,1,1.0,4.0,0.0,1.0
7,270,897.0,1,4.0,7.0,0.0,1.0
7,271,2223.0,0,1.0,7.0,0.24414715719063546,0.7558528428093646
7,272,6727.0,0,4.0,1.0,0.27751196172248804,0.722488038277512
7,274,999.0,1,7.0,4.0,1.0,0.0
7,275,2000.0,0,7.0,10.0,0.43356643356643354,0.5664335664335665
7,276,1691.0,0,10.0,4.0,1.0,0.0
7,277,4555.0,1,4.0,10.0,0.3473118279569892,0.6526881720430108
7,278,816.0,0,10.0,4.0,1.0,0.0
7,279,1213.0,1,1.0,10.0,0.5179856115107914,0.48201438848920863
7,280,1161.0,0,7.0,1.0,0.7611940298507462,0.23880597014925373
7,281,991.0,1,1.0,7.0,1.0,0.0
7,282,5447.0,0,7.0,10.0,0.453156146179402,0.546843853820598
7,283,2404.0,0,4.0,1.0,0.4940828402366864,0.5059171597633136
7,284,2194.0,0,7.0,1.0,0.5780525502318392,0.42194744976816073
7,285,1777.0,1,7.0,4.0,0.386317907444668,0.613682092555332
7,286,3408.0,0,7.0,7.0,0.6952983725135624,0.3047016274864376
7,287,1539.0,0,7.0,1.0,0.8433734939759037,0.1566265060240964
7,288,3049.0,1,7.0,4.0,0.5135135135135135,0.4864864864864865
7,289,13294.0,0,10.0,7.0,0.8032569589092975,0.1967430410907025
7,290,1555.0,1,1.0,7.0,0.0,1.0
7,291,5668.0,1,7.0,10.0,0.5123818099954975,0.48761819000450246
7,292,4832.0,1,4.0,10.0,0.6848971399899649,0.3151028600100351
7,293,2897.0,1,4.0,4.0,0.42898134863701576,0.5710186513629842
7,294,2052.0,0,1.0,1.0,0.6732495511669659,0.3267504488330341
7,295,3444.0,1,1.0,10.0,0.500459981600736,0.49954001839926404
7,296,3765.0,0,7.0,1.0,0.8223350253807107,0.17766497461928935
7,297,2800.0,1,4.0,7.0,0.3178036605657238,0.6821963394342762
7,298,2818.0,1,4.0,10.0,0.47480106100795755,0.5251989389920424
7,299,1683.0,1,1.0,4.0,0.0,1.0
7,300,1886.0,0,4.0,1.0,0.22633744855967078,0.7736625514403292
7,301,4250.0,1,7.0,4.0,0.4602346805736636,0.5397653194263363
7,302,3182.0,0,7.0,4.0,0.6549391069012178,0.34506089309878213
7,303,1987.0,0,7.0,1.0,0.8583690987124464,0.14163090128755365
7,304,914.0,1,4.0,1.0,0.0,1.0
7,305,6209.0,1,10.0,7.0,0.5881453154875717,0.4118546845124283
7,306,2807.0,0,4.0,1.0,0.7463465553235908,0.2536534446764092
7,307,994.0,1,1.0,4.0,0.0,1.0
7,308,1207.0,1,4.0,7.0,0.0,1.0
7,309,1674.0,0,4.0,1.0,0.3006993006993007,0.6993006993006993
7,310,9954.0,1,4.0,7.0,0.5068942875902823,0.4931057124097177
7,311,6837.0,1,7.0,10.0,0.3471502590673575,0.6528497409326425
7,312,3367.0,1,1.0,7.0,0.3396694214876033,0.6603305785123967
7,313,1947.0,1,7.0,10.0,0.3810240963855422,0.6189759036144579
7,314,2834.0,0,7.0,7.0,0.771978021978022,0.22802197802197802
7,315,1777.0,1,1.0,4.0,0.36777583187390545,0.6322241681260946
7,316,2039.0,1,10.0,4.0,0.41139240506329117,0.5886075949367089
7,317,3691.0,0,7.0,1.0,0.7373113854595336,0.2626886145404664
7,318,1636.0,1,4.0,4.0,0.391304347826087,0.6086956521739131
7,319,1995.0,1,7.0,1.0,0.4556213017751479,0.5443786982248521
7,320,5007.0,0,4.0,4.0,0.7053898482469911,0.2946101517530089
7,321,2329.0,0,10.0,1.0,0.7482419127988749,0.2517580872011252
7,322,2295.0,1,4.0,4.0,0.638095238095238,0.3619047619047619
7,323,8906.0,1,7.0,1.0,0.5091240875912408,0.4908759124087591
7,324,4455.0,1,4.0,1.0,0.47142048670062253,0.5285795132993775
7,325,1572.0,0,7.0,1.0,0.6928571428571428,0.30714285714285716
7,326,1800.0,1,10.0,7.0,0.46366782006920415,0.5363321799307958
7,327,3879.0,1,1.0,4.0,0.4923398328690808,0.5076601671309192
7,328,1914.0,0,7.0,7.0,0.6082474226804123,0.3917525773195876
7,329,3171.0,0,4.0,1.0,0.568242640499554,0.431757359500446
7,330,1960.0,1,4.0,1.0,0.4442815249266862,0.5557184750733137
7,331,2023.0,1,4.0,4.0,0.4889543446244477,0.5110456553755522
7,332,1479.0,0,7.0,4.0,0.7263681592039801,0.2736318407960199
