subject,trial,choice,rt,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2
5,84,0,2839,3.6999999999999997,3.1,3.4,0.5764600980829246,0.2362906821221578,0.18724921979491752
5,85,0,3125,4.300000000000001,4.0,2.95,0.5006547359231777,0.2601484068092536,0.23919685726756876
5,86,1,5443,4.15,6.8500000000000005,4.449999999999999,0.5202913631633714,0.2970863683662851,0.18262226847034338
5,87,1,3628,3.25,3.6999999999999997,2.95,0.5155875299760192,0.26618705035971224,0.2182254196642686
5,88,0,5628,3.25,1.75,2.95,0.4787234042553192,0.19796484736355227,0.3233117483811286
5,89,2,3244,2.95,2.8,5.65,0.26235399820305483,0.23000898472596587,0.5076370170709793
5,90,0,3015,3.6999999999999997,2.5,3.1,0.3242563887725178,0.3544197737746125,0.3213238374528697
5,91,1,2604,5.65,4.300000000000001,4.0,0.31189083820662766,0.3313840155945419,0.3567251461988304
5,92,0,2656,5.8,5.95,4.75,0.3299620733249052,0.3906447534766119,0.27939317319848295
5,93,2,4107,2.5,2.95,5.35,0.17445482866043613,0.6121495327102804,0.21339563862928349
5,94,1,2951,2.95,3.6999999999999997,3.4,0.20297462817147857,0.4636920384951881,0.3333333333333333
5,95,1,7899,4.0,5.65,3.8499999999999996,0.11077943615257048,0.7635157545605307,0.12570480928689884
5,96,0,6091,7.0,3.25,7.449999999999999,0.28404255319148936,0.10531914893617021,0.6106382978723405
5,97,1,2468,4.0,5.65,6.25,0.2685928303905832,0.44997324772605674,0.2814339218833601
5,98,2,1990,1.15,3.6999999999999997,4.15,0.2664853840924541,0.28891910265125764,0.44459551325628827
5,99,1,4668,3.6999999999999997,5.35,6.25,0.20789636027143737,0.67550894509562,0.11659469463294263
5,100,0,1863,5.5,5.05,4.9,0.41625615763546797,0.3479064039408867,0.23583743842364532
5,101,0,1893,3.55,1.15,3.25,0.3635220125786163,0.33459119496855344,0.3018867924528302
5,102,0,2688,3.6999999999999997,2.95,4.0,0.47563098346388166,0.2258485639686684,0.29852045256744997
5,103,1,2370,1.3,4.449999999999999,4.0,0.2928921568627451,0.4485294117647059,0.25857843137254904
5,104,2,3009,3.1,3.4,3.6999999999999997,0.5190243902439025,0.23414634146341465,0.24682926829268292
5,105,0,8031,2.5,1.3,3.8499999999999996,0.14370837714686296,0.6757798808271994,0.18051174202593762
5,106,2,2802,4.9,3.8499999999999996,3.4,0.33171324422843257,0.3997569866342649,0.26852976913730253
5,107,2,2664,5.35,4.15,4.449999999999999,0.2627669452181987,0.23676880222841226,0.500464252553389
5,108,2,2090,5.95,4.75,5.8,0.35125,0.31875,0.33
5,109,2,5674,2.6500000000000004,2.95,2.95,0.16834291187739464,0.7176724137931034,0.11398467432950192
5,110,0,3154,3.6999999999999997,2.95,3.25,0.43236345074017357,0.31342521694742215,0.2542113323124043
5,111,2,2515,5.35,4.0,7.449999999999999,0.2483324781939456,0.25448948178553105,0.49717804002052335
5,112,1,3460,2.6500000000000004,5.05,4.449999999999999,0.22609368950832365,0.559427022841657,0.21447928765001936
5,113,2,2493,2.5,3.25,4.15,0.279123414071511,0.37831603229527105,0.34256055363321797
5,114,2,2206,1.3,3.4,3.6999999999999997,0.32597730138713743,0.3530895334174023,0.3209331651954603
5,115,0,2416,3.6999999999999997,3.4,2.95,0.470074812967581,0.29925187032418954,0.23067331670822944
5,116,0,2364,6.8500000000000005,1.75,3.1,0.37775061124694376,0.32396088019559904,0.2982885085574572
5,117,2,2916,3.55,4.0,7.1499999999999995,0.3383947939262473,0.25650759219088937,0.40509761388286336
5,118,2,2380,2.5,3.1,3.6999999999999997,0.34559333795975017,0.22900763358778625,0.4253990284524636
5,119,2,3332,2.6500000000000004,3.8499999999999996,3.8499999999999996,0.21703617269544925,0.4224037339556593,0.3605600933488915
5,120,2,2901,1.75,2.95,3.25,0.22892092616863258,0.2778505897771953,0.49322848405417213
5,121,1,2335,2.95,5.35,2.5,0.31450203843913804,0.3995340710541642,0.28596389050669774
5,122,0,2431,3.8499999999999996,4.75,3.25,0.4012422360248447,0.2956521739130435,0.3031055900621118
5,123,2,2732,4.75,4.0,6.550000000000001,0.3883583447021373,0.2764893133242383,0.33515234197362437
5,124,1,3138,2.95,4.6,4.0,0.4250681198910082,0.32879200726612173,0.24613987284287012
5,125,0,2409,5.65,3.8499999999999996,4.0,0.3083048919226394,0.4254835039817975,0.26621160409556316
5,126,2,2935,7.1499999999999995,4.6,5.35,0.2970498474059003,0.24923702950152593,0.4537131230925738
5,127,2,2802,4.0,2.95,4.300000000000001,0.3235294117647059,0.23908918406072105,0.43738140417457305
5,128,1,2059,3.1,5.8,3.4,0.34946236559139787,0.3844086021505376,0.2661290322580645
5,129,2,3918,3.25,2.8,3.55,0.3147208121827411,0.39593908629441626,0.2893401015228426
5,130,1,2975,3.6999999999999997,4.449999999999999,5.95,0.41953290870488325,0.37239915074309976,0.208067940552017
5,131,0,3431,4.300000000000001,4.0,5.65,0.32974910394265233,0.3249701314217443,0.34528076463560337
5,132,0,2087,7.0,4.15,4.449999999999999,0.45576066199872695,0.2259707192870783,0.31826861871419476
5,133,2,2939,3.4,3.8499999999999996,5.35,0.2040133779264214,0.3658026755852843,0.43018394648829433
5,134,2,5007,2.5,2.5,2.95,0.2972055366936537,0.2528075215460956,0.4499869417602507
5,135,2,2882,4.15,3.8499999999999996,3.55,0.22260869565217392,0.44869565217391305,0.32869565217391306
5,136,2,2345,5.65,3.6999999999999997,5.65,0.3266078184110971,0.2257250945775536,0.44766708701134933
5,137,0,2738,7.0,5.65,2.6500000000000004,0.4737442922374429,0.22031963470319635,0.3059360730593607
5,138,1,4269,2.8,5.65,2.95,0.44250363901018924,0.4119359534206696,0.14556040756914118
5,139,0,3479,7.0,5.65,5.65,0.27148014440433216,0.1371841155234657,0.5913357400722021
5,140,1,3161,5.65,5.5,2.5,0.23435948361469713,0.6901688182720953,0.07547169811320754
5,141,0,4018,2.95,1.3,4.75,0.5960099750623441,0.19166369789811186,0.212326327039544
5,142,0,7246,6.8500000000000005,4.449999999999999,4.15,0.5126149031879523,0.3766868765890866,0.11069822022296108
6,0,1,3549,2.5,7.0,5.65,0.2518518518518518,0.47333333333333333,0.2748148148148148
6,1,0,6135,3.8499999999999996,3.4,3.55,0.37291205473938416,0.4101428858925337,0.21694505936808212
6,2,0,4501,3.55,4.0,2.95,0.512221041445271,0.29436769394261425,0.19341126461211477
6,3,2,8947,3.55,2.3499999999999996,2.8,0.30020650490449147,0.2909137842023748,0.4088797108931337
6,4,2,7523,1.9,2.6500000000000004,1.0,0.22067924528301885,0.41856603773584905,0.3607547169811321
6,5,1,4861,3.1,2.3499999999999996,2.6500000000000004,0.1838577291381669,0.34555403556771547,0.47058823529411764
6,6,2,3247,2.8,3.6999999999999997,4.0,0.32301587301587303,0.23174603174603176,0.4452380952380952
6,7,1,4745,7.0,5.5,3.55,0.4456494947005176,0.3980773970914469,0.1562731082080355
6,8,0,5653,7.0,4.0,1.0,0.6570247933884298,0.21854912764003673,0.12442607897153352
6,9,1,2977,2.2,6.25,4.449999999999999,0.3340327318506085,0.2954259336970206,0.370541334452371
6,10,2,1843,1.0,2.6500000000000004,4.9,0.2923076923076923,0.29784615384615387,0.40984615384615386
6,11,2,2454,1.0,2.3499999999999996,7.1499999999999995,0.2413240790176188,0.2797650827549386,0.4789108382274426
6,12,0,2193,4.0,1.75,3.55,0.32511737089201875,0.3145539906103286,0.36032863849765256
6,13,2,2292,2.5,3.1,7.0,0.34413352970054,0.3485517918507609,0.3073146784486991
6,14,1,4035,5.65,5.05,3.8499999999999996,0.2507594587130627,0.5581331123998895,0.19110742888704776
6,15,0,2539,7.0,1.6,1.0,0.5391498881431768,0.2203579418344519,0.24049217002237136
6,16,1,3809,4.0,4.9,4.0,0.15389631561786762,0.5956961199869579,0.2504075643951744
6,17,2,2830,4.0,4.0,6.25,0.2333482342422888,0.21546714349575324,0.551184622261958
6,18,1,2576,1.75,7.6000000000000005,2.05,0.2654690618762475,0.3183632734530938,0.4161676646706587
6,19,0,2649,2.6500000000000004,1.0,1.75,0.49405267629566696,0.2625318606627018,0.24341546304163125
6,20,2,5878,7.0,1.75,7.0,0.2929460580912863,0.18589211618257262,0.5211618257261411
6,21,2,4161,7.0,4.0,7.0,0.4966482075196736,0.1917808219178082,0.3115709705625182
6,22,2,2780,1.0,2.6500000000000004,4.0,0.22739981360671016,0.23392357875116496,0.5386766076421249
6,23,1,6126,3.6999999999999997,6.8500000000000005,4.0,0.1843354430379747,0.33425632911392406,0.4814082278481013
6,24,0,5224,5.2,4.0,4.6,0.36437718277066355,0.310128055878929,0.32549476135040745
6,25,2,3362,7.0,3.55,4.0,0.2822844670789378,0.31720625682066206,0.40050927610040016
6,26,2,2806,2.6500000000000004,3.4,4.0,0.22313296903460839,0.3123861566484517,0.4644808743169399
6,27,0,2614,3.55,3.4,1.75,0.3866266609515645,0.267038148306901,0.3463351907415345
6,28,1,2055,1.0,5.5,5.2,0.32114882506527415,0.42036553524804177,0.2584856396866841
6,29,2,2385,5.05,3.1,4.0,0.40969162995594716,0.3201174743024963,0.2701908957415565
6,30,1,2423,4.0,7.0,4.0,0.2995642701525055,0.31808278867102396,0.38235294117647056
6,31,2,4388,1.6,1.75,2.6500000000000004,0.42268592830390583,0.2568218298555377,0.32049224184055647
6,32,2,2790,2.95,1.0,2.95,0.3556723609286027,0.25492772667542707,0.3893999123959702
6,33,1,3613,1.0,5.65,4.0,0.0908092273892347,0.49798608568290004,0.41120468692786527
6,34,1,3280,3.4,2.3499999999999996,1.0,0.23838882038635428,0.5232223592272914,0.23838882038635428
6,35,2,3914,3.55,5.2,4.449999999999999,0.1726878612716763,0.3432080924855491,0.4841040462427746
6,36,0,2804,2.5,1.0,1.0,0.2449628844114528,0.28207847295864263,0.47295864262990456
6,37,2,3187,2.2,6.8500000000000005,4.0,0.16118143459915613,0.23459915611814347,0.6042194092827005
6,38,0,4537,4.0,7.0,4.0,0.4976958525345622,0.2828341013824885,0.21947004608294932
6,39,0,2523,3.25,1.0,3.1,0.23435722411831628,0.40386803185437997,0.36177474402730375
6,40,2,2677,3.4,2.95,5.2,0.28870779976717115,0.28870779976717115,0.42258440046565776
6,41,1,3254,2.5,3.4,2.2,0.2033898305084746,0.5063016079965232,0.29030856149500217
6,42,2,5639,4.0,1.0,3.55,0.2457730948296986,0.14898309237931878,0.6052438127909826
6,43,1,2676,4.0,4.0,2.3499999999999996,0.24571766095688127,0.3815711754282339,0.3727111636148848
6,44,1,3976,2.6500000000000004,3.55,3.25,0.1763738071734123,0.6459361632115828,0.17769002961500494
6,45,1,2666,2.3499999999999996,4.6,1.9,0.2992957746478873,0.32629107981220656,0.3744131455399061
6,46,2,2110,2.05,1.0,2.2,0.3266596417281349,0.3082191780821918,0.3651211801896733
6,47,1,7597,7.1499999999999995,7.6000000000000005,5.65,0.4820295983086681,0.43008154636061613,0.08788885533071579
6,48,0,2206,7.6000000000000005,2.05,1.75,0.40430925221799746,0.2915082382762991,0.3041825095057034
6,49,1,2354,1.0,2.95,2.95,0.21175327829043225,0.4919864011656144,0.29626032054395335
6,50,2,3955,2.3499999999999996,2.8,3.55,0.43521388716677,0.2250464972101674,0.3397396156230626
6,51,0,1960,4.0,2.3499999999999996,4.0,0.38522427440633245,0.2796833773087071,0.33509234828496043
6,52,2,2290,3.4,1.75,3.55,0.30665920537213204,0.2753217683268047,0.41801902630106325
6,53,2,2172,1.0,1.0,2.5,0.28517110266159695,0.27756653992395436,0.4372623574144487
6,54,2,2164,4.0,2.95,3.55,0.2905405405405405,0.30405405405405406,0.40540540540540543
6,55,2,1945,2.3499999999999996,1.0,3.4,0.4190340909090909,0.1278409090909091,0.453125
6,56,2,2354,1.0,1.75,2.6500000000000004,0.2482795129698253,0.25727898358920065,0.49444150344097404
6,57,1,2105,3.4,4.0,2.6500000000000004,0.32204472843450477,0.3514376996805112,0.32651757188498404
6,58,0,2751,3.4,3.55,3.8499999999999996,0.47621164962205426,0.2934637616718542,0.2303245887060916
6,59,1,1742,3.6999999999999997,4.0,2.8,0.26897905759162305,0.4109947643979058,0.32002617801047123
6,60,0,1916,7.6000000000000005,5.65,7.1499999999999995,0.3130841121495327,0.2786214953271028,0.40829439252336447
6,61,0,1765,4.6,1.9,2.3499999999999996,0.3983481575603558,0.29224904701397714,0.30940279542566707
6,62,1,2283,3.55,3.25,2.6500000000000004,0.3118279569892473,0.32365591397849464,0.36451612903225805
6,63,1,2435,3.1,4.0,5.05,0.21219887237314197,0.4433623782675551,0.3444387493593029
6,64,0,1909,5.5,5.2,1.0,0.43588199879590606,0.3347381095725467,0.22937989163154726
6,65,1,2270,1.75,2.6500000000000004,1.6,0.2956810631229236,0.3687707641196013,0.33554817275747506
6,66,1,5064,6.25,4.449999999999999,2.2,0.3994314143567875,0.4835347074153044,0.11703387822790808
6,67,2,1909,1.6,1.0,7.0,0.2968299711815562,0.2564841498559078,0.44668587896253603
6,68,0,1803,5.65,4.0,1.0,0.3905415713196034,0.20747520976353928,0.40198321891685734
6,69,0,2137,7.0,4.0,4.0,0.3849643551523007,0.40829552819183407,0.2067401166558652
6,70,1,2001,4.0,6.25,4.0,0.35111411208642807,0.3565158676569885,0.2923700202565834
6,71,1,2320,2.3499999999999996,2.6500000000000004,3.1,0.29411764705882354,0.2690863579474343,0.43679599499374216
6,72,2,2140,1.75,3.55,4.0,0.29762668377164847,0.3495830660679923,0.3527902501603592
6,73,1,2134,3.55,4.0,7.0,0.25302663438256656,0.3365617433414044,0.41041162227602906
6,74,1,1934,4.0,7.0,7.0,0.3795518207282913,0.3963585434173669,0.22408963585434175
6,75,0,2418,5.5,3.55,7.0,0.3144195731389901,0.21134825611660593,0.47423217074440394
6,76,1,2385,2.6500000000000004,4.9,1.0,0.22746781115879827,0.5312350977587029,0.2412970910824988
6,77,1,1950,6.8500000000000005,4.0,2.2,0.37799717912552894,0.306064880112835,0.3159379407616361
6,78,1,1850,3.1,7.0,2.5,0.28820375335120646,0.4316353887399464,0.2801608579088472
6,79,0,3272,7.0,4.0,4.0,0.4143901500577145,0.3501346671796845,0.235475182762601
6,80,0,4721,4.9,4.0,4.0,0.37088477366255146,0.14351851851851852,0.48559670781893005
6,81,1,4545,1.0,2.2,2.05,0.4002013591744274,0.4246161590737478,0.17518248175182483
6,82,2,2671,2.95,5.2,3.4,0.262873957822462,0.4624816086316822,0.2746444335458558
6,83,1,2090,2.6500000000000004,4.0,1.0,0.2990415335463259,0.3603833865814696,0.3405750798722045
6,84,2,2460,4.0,1.0,7.0,0.3093636833936886,0.2741852043455768,0.4164511122607346
6,85,1,2285,1.0,3.55,4.0,0.2992213570634038,0.371523915461624,0.3292547274749722
6,86,0,5009,7.0,5.65,2.5,0.5448628544862855,0.29102742910274293,0.16410971641097163
6,87,1,2492,1.75,7.0,7.0,0.296688132474701,0.4678012879484821,0.23551057957681693
6,88,1,2475,2.6500000000000004,1.0,1.9,0.2980769230769231,0.4113247863247863,0.2905982905982906
6,89,0,1937,3.4,2.2,2.5,0.40641711229946526,0.29590017825311943,0.2976827094474153
6,90,1,1714,6.8500000000000005,4.0,3.6999999999999997,0.15422077922077923,0.487012987012987,0.3587662337662338
6,91,2,1924,1.0,3.1,3.25,0.25570228091236497,0.4417767106842737,0.3025210084033613
6,92,2,2264,4.0,4.6,5.2,0.34361014420686226,0.3550472401790154,0.30134261561412234
6,93,1,2576,2.3499999999999996,7.1499999999999995,1.0,0.26731234866828085,0.4745762711864407,0.25811138014527846
6,94,2,2871,5.05,3.8499999999999996,5.65,0.2910479422995333,0.2511667373780229,0.4577853203224438
6,95,0,1946,5.2,4.449999999999999,3.55,0.3506666666666667,0.30933333333333335,0.34
6,96,0,1991,4.0,1.0,2.6500000000000004,0.3621837549933422,0.33422103861517977,0.303595206391478
6,97,0,1830,7.0,2.5,3.1,0.3660436137071651,0.32398753894080995,0.3099688473520249
6,98,0,1937,4.9,1.0,2.6500000000000004,0.3388888888888889,0.22083333333333333,0.44027777777777777
6,99,0,1904,4.0,2.6500000000000004,3.4,0.30993745656706045,0.33078526754690757,0.359277275886032
6,100,2,2481,2.2,2.5,3.4,0.23607562595809914,0.2554931016862545,0.5084312723556464
6,101,1,2684,3.8499999999999996,5.65,5.05,0.1975206611570248,0.2413223140495868,0.5611570247933885
6,102,1,2082,1.75,2.6500000000000004,1.0,0.32158317872603587,0.37105751391465674,0.30735930735930733
6,103,2,2662,4.0,1.0,5.65,0.23647112323783537,0.23192360163710776,0.5316052751250568
6,104,0,1793,7.1499999999999995,1.0,2.3499999999999996,0.29666876178504087,0.29666876178504087,0.4066624764299183
6,105,0,1650,5.2,3.4,2.95,0.36187845303867405,0.3342541436464088,0.30386740331491713
6,106,2,1791,1.9,2.3499999999999996,4.6,0.2894572676232065,0.2956955708047411,0.4148471615720524
6,107,0,1914,2.2,2.05,1.0,0.2803738317757009,0.3537023723939612,0.3659237958303379
6,108,0,2504,2.6500000000000004,1.6,1.75,0.40151133501259445,0.32141057934508815,0.2770780856423174
6,109,0,1963,3.25,2.6500000000000004,3.55,0.3092485549132948,0.2543352601156069,0.43641618497109824
6,110,1,1835,1.0,3.4,2.3499999999999996,0.26143790849673204,0.30355846042120554,0.43500363108206247
6,111,2,2432,4.0,4.0,7.0,0.20525830258302583,0.21033210332103322,0.584409594095941
6,112,0,1709,4.0,7.0,3.55,0.2709950599858857,0.38390966831333806,0.3450952717007763
6,113,1,1483,1.75,3.55,3.4,0.3107113654946852,0.28699918233851185,0.40228945216680295
6,114,0,1775,6.25,4.0,4.0,0.3559748427672956,0.26666666666666666,0.37735849056603776
6,115,1,2269,1.0,7.0,1.6,0.21387940841865757,0.45051194539249145,0.33560864618885095
6,116,1,1878,4.0,4.0,4.9,0.36807095343680707,0.3237250554323725,0.3082039911308204
6,117,2,2338,3.55,3.8499999999999996,3.4,0.27167310877967976,0.3959138597459967,0.3324130314743236
6,118,0,1907,3.55,4.0,1.0,0.3438617401668653,0.35220500595947557,0.3039332538736591
6,119,2,2233,2.05,1.75,7.6000000000000005,0.32667450058754405,0.3196239717978848,0.3537015276145711
6,120,0,2740,4.0,3.6999999999999997,6.8500000000000005,0.12309160305343511,0.6125954198473282,0.2643129770992366
6,121,0,2292,5.65,2.5,7.0,0.24464374688589935,0.26307922272047835,0.4922770303936223
6,122,1,2217,3.1,3.25,1.0,0.2797866034380557,0.3930053349140486,0.3272080616478957
6,123,1,1672,1.0,2.5,1.0,0.32608695652173914,0.3383152173913043,0.33559782608695654
6,124,1,2389,3.55,4.0,1.75,0.26610348468849,0.4815205913410771,0.25237592397043296
6,125,2,4008,4.449999999999999,3.55,5.2,0.32625698324022345,0.12793296089385475,0.5458100558659218
6,126,0,2363,7.0,7.0,1.75,0.401330376940133,0.33813747228381374,0.26053215077605324
6,127,0,2085,4.0,5.05,3.1,0.3552417164584465,0.3329712112982075,0.311787072243346
6,128,2,2428,5.2,1.0,5.5,0.2778581765557164,0.20549927641099855,0.516642547033285
6,129,0,1617,4.0,2.8,3.6999999999999997,0.38450502152080346,0.35294117647058826,0.26255380200860834
6,130,1,3161,1.0,7.0,4.0,0.20901320901320902,0.4654234654234654,0.32556332556332557
6,131,0,2548,2.95,2.95,1.0,0.221826280623608,0.2071269487750557,0.5710467706013364
6,132,2,2099,2.6500000000000004,3.1,2.3499999999999996,0.2490613266583229,0.2765957446808511,0.47434292866082606
6,133,0,2055,4.0,2.2,6.8500000000000005,0.3313915857605178,0.23948220064724918,0.429126213592233
6,134,2,2716,4.449999999999999,2.2,6.25,0.17644341801385682,0.22263279445727482,0.6009237875288683
6,135,0,3051,2.8,3.55,2.3499999999999996,0.6147816349384099,0.2120194102276969,0.17319895483389325
6,136,1,2129,4.0,4.0,7.0,0.32397660818713453,0.352046783625731,0.32397660818713453
6,137,2,1900,5.65,7.1499999999999995,7.6000000000000005,0.3138424821002387,0.2762529832935561,0.40990453460620524
6,138,1,2026,2.95,3.55,4.0,0.36534216335540837,0.304635761589404,0.33002207505518766
6,139,0,2347,1.0,1.9,2.6500000000000004,0.41295746785361026,0.3219584569732938,0.26508407517309596
6,140,2,2575,3.55,7.0,5.5,0.2387774594078319,0.30754536771728747,0.45367717287488063
6,141,2,2421,2.3499999999999996,4.0,4.0,0.2755043227665706,0.2962536023054755,0.4282420749279539
6,142,0,2116,7.0,7.0,4.0,0.4339152119700748,0.23815461346633415,0.327930174563591
6,143,0,2269,4.6,5.2,4.0,0.3962152572442342,0.28444707273802483,0.319337670017741
7,0,2,7371,2.2,4.0,5.35,0.1944649446494465,0.47712177121771215,0.3284132841328413
7,1,0,5691,4.0,2.2,2.5,0.38484179543782193,0.4321805248957567,0.1829776796664214
7,2,2,4445,1.75,1.75,4.0,0.27203551046290425,0.2967660114140774,0.43119847812301837
7,3,1,4585,1.3,1.75,1.0,0.18243872168786845,0.5221843003412969,0.2953769779708346
7,4,2,3160,1.9,1.9,2.8,0.24079320113314448,0.28234183191690276,0.4768649669499528
7,5,2,3559,1.6,1.75,5.65,0.2458366375892149,0.32910388580491673,0.42505947660586835
7,6,2,5411,1.75,1.0,1.75,0.43490166791137663,0.17027632561613143,0.3948220064724919
7,7,0,5041,5.5,2.3499999999999996,1.9,0.293416572077185,0.3927355278093076,0.3138479001135074
7,8,2,3122,1.0,1.0,3.1,0.31326949384404923,0.2726858185134519,0.41404468764249885
7,9,0,5594,2.5,3.4,2.2,0.5738783180643646,0.22879962414846136,0.19732205778717407
7,10,2,5030,2.5,2.05,2.95,0.19917984768599883,0.44581136496777973,0.35500878734622143
7,11,2,5815,1.0,1.9,1.45,0.19750283768444948,0.17434733257661747,0.6281498297389331
7,12,2,5853,1.0,1.0,1.45,0.4212871287128713,0.2618811881188119,0.31683168316831684
7,13,2,6342,2.5,2.05,2.2,0.12053758924821503,0.12725745485090298,0.752204955900882
7,14,0,6102,1.9,1.6,1.0,0.4077069457659372,0.3839200761179829,0.20837297811607994
7,15,2,3619,2.8,2.05,5.5,0.2936170212765957,0.24595744680851064,0.4604255319148936
7,16,2,7287,2.3499999999999996,2.3499999999999996,2.95,0.4568678267308404,0.17400962606442058,0.36912254720473897
7,17,2,4071,1.0,1.9,2.05,0.30969510106200754,0.2850291195614937,0.4052757793764988
7,18,0,4137,1.9,1.0,1.3,0.3859964093357271,0.29946140035906643,0.31454219030520647
7,19,0,4166,2.05,2.2,2.05,0.30204227875313505,0.33034754568255104,0.36761017556431386
7,20,2,4500,1.0,1.6,2.2,0.32460295346893286,0.22346057397603789,0.4519364725550293
7,21,0,4995,3.25,1.45,1.45,0.6367029548989114,0.17542768273716952,0.18786936236391913
7,22,1,6586,2.6500000000000004,5.5,4.0,0.3614749143663107,0.37175095708240985,0.26677412855127947
7,23,2,3001,1.9,1.0,1.45,0.24721603563474387,0.32694877505567926,0.4258351893095768
7,24,0,3709,1.6,2.05,2.2,0.35173501577287064,0.2137223974763407,0.43454258675078866
7,25,2,2977,1.0,2.5,1.75,0.18947368421052632,0.28259109311740893,0.5279352226720648
7,26,0,3848,1.6,1.45,1.0,0.46272189349112425,0.2603550295857988,0.27692307692307694
7,27,1,5676,1.3,2.5,2.3499999999999996,0.39424334932402966,0.3772350632359355,0.2285215874400349
7,28,0,3556,1.75,1.75,1.15,0.41606425702811245,0.2281124497991968,0.35582329317269074
7,29,1,5231,1.75,5.35,4.0,0.1257796257796258,0.3295218295218295,0.5446985446985447
7,30,1,3413,1.9,4.0,1.0,0.17142857142857143,0.4163265306122449,0.4122448979591837
7,31,2,5190,3.25,4.0,5.65,0.17025440313111545,0.4398238747553816,0.38992172211350296
7,32,1,3007,1.0,1.6,1.75,0.44331328088847755,0.2901434521055067,0.2665432670060157
7,33,0,4471,4.0,1.0,1.0,0.40587326120556416,0.2769706336939722,0.31715610510046366
7,34,0,5423,2.2,1.0,2.2,0.3485941776561334,0.16471759144065687,0.48668823090320973
7,35,1,6094,1.75,2.2,2.6500000000000004,0.1684964200477327,0.42577565632458236,0.40572792362768495
7,36,2,7913,5.5,1.45,4.9,0.4896931549960661,0.08245476003147129,0.42785208497246263
7,37,2,4666,2.5,2.3499999999999996,4.0,0.25070901871809415,0.4015882019285309,0.3477027793533749
7,38,1,2862,2.05,4.0,1.0,0.2236842105263158,0.46271929824561403,0.31359649122807015
7,39,2,3142,1.75,1.0,2.95,0.3066169617893756,0.31593662628145386,0.37744641192917056
7,40,0,4561,5.5,2.05,4.9,0.4982476635514019,0.13901869158878505,0.3627336448598131
7,41,0,3663,5.5,1.45,3.4,0.6073094867807154,0.1734059097978227,0.2192846034214619
7,42,1,2430,2.05,1.15,1.0,0.22742474916387959,0.38996655518394646,0.3826086956521739
7,43,0,3981,1.75,1.9,1.0,0.4409221902017291,0.33045148895292986,0.228626320845341
7,44,1,4651,2.3499999999999996,2.5,1.9,0.4984352773826458,0.3240398293029872,0.177524893314367
7,45,2,3465,1.0,2.5,2.95,0.256489732661759,0.3080201472297559,0.4354901201084851
7,46,2,3378,2.2,2.2,3.1,0.4145124716553288,0.2494331065759637,0.3360544217687075
7,47,1,2981,1.3,2.5,1.9,0.2316234796404019,0.31676361713379164,0.45161290322580644
7,48,2,5467,1.0,1.3,1.75,0.2733354571519592,0.2045237336731443,0.5221408091748965
7,49,2,4222,1.0,1.9,1.6,0.20733652312599682,0.39840510366826154,0.39425837320574164
7,50,2,5838,4.0,2.6500000000000004,5.5,0.37823328452903854,0.26207906295754024,0.35968765251342116
7,51,0,5571,5.65,3.25,4.0,0.4499267220322423,0.20957498778700537,0.34049829018075234
7,52,2,3143,1.0,2.05,1.15,0.20730270906949352,0.3133097762073027,0.4793875147232038
7,53,1,6269,2.2,2.5,3.4,0.3990321161460625,0.4368675758908931,0.16410030796304442
7,54,0,3549,2.2,2.5,2.05,0.4851063829787234,0.2825531914893617,0.2323404255319149
7,55,0,3201,4.0,1.75,1.75,0.3820840950639854,0.3162705667276051,0.3016453382084095
7,56,0,3427,4.0,2.5,2.3499999999999996,0.47240802675585286,0.1956521739130435,0.3319397993311037
7,57,1,5062,2.2,2.2,1.0,0.534509600415153,0.2688116242864556,0.19667877529839128
7,58,0,3682,2.95,2.5,2.05,0.3066554338668913,0.37152485256950296,0.3218197135636057
7,59,1,2833,1.0,1.6,1.45,0.28379136287156476,0.4346606842400449,0.28154795288839035
7,60,2,4511,2.6500000000000004,1.75,2.2,0.3363057324840764,0.293312101910828,0.3703821656050955
7,61,1,2460,1.15,1.75,1.75,0.29617117117117114,0.33896396396396394,0.36486486486486486
7,62,1,3449,2.5,4.0,2.2,0.33037037037037037,0.43851851851851853,0.2311111111111111
7,63,1,3222,2.2,1.6,2.05,0.32663316582914576,0.3425460636515913,0.330820770519263
7,64,1,4450,1.0,4.0,1.0,0.4858459512837393,0.18828176431863067,0.32587228439763
7,65,1,2572,1.3,1.9,1.0,0.26737967914438504,0.2994652406417112,0.43315508021390375
7,66,2,3251,2.2,1.0,1.6,0.3539325842696629,0.24237560192616373,0.40369181380417335
7,67,1,6571,1.45,1.0,1.0,0.30993377483443707,0.4573951434878587,0.2326710816777042
7,68,0,4640,5.5,2.8,2.05,0.40234134319162046,0.41404805914972276,0.1836105976586568
7,69,0,3011,1.45,1.9,1.0,0.32777513101476896,0.333968556455455,0.33825631252977606
7,70,1,2929,1.45,3.25,1.45,0.22672811059907835,0.5262672811059907,0.24700460829493087
7,71,2,4844,1.9,1.3,2.5,0.5245486221095977,0.22743110547988596,0.2480202724105163
7,72,0,3028,3.1,2.2,2.2,0.2891809908998989,0.339737108190091,0.3710819009100101
7,73,0,2455,2.8,1.9,1.9,0.46013986013986014,0.2993006993006993,0.24055944055944056
7,74,0,2634,2.05,1.0,1.9,0.3721129170230967,0.262617621899059,0.3652694610778443
