subject,trial,rt,choice,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2
8,7,830,0,9,3,4,0.9331103678929766,0.0,0.06688963210702341
8,8,1252,0,2,1,3,0.26440177252584934,0.35302806499261447,0.3825701624815362
8,9,962,2,7,2,3,0.3934782608695652,0.0,0.6065217391304348
8,10,727,1,4,7,2,1.0,0.0,0.0
8,11,963,1,6,7,1,0.0,1.0,0.0
8,12,930,1,1,7,6,0.0,0.6384439359267735,0.36155606407322655
8,13,886,2,3,4,6,0.47229551451187335,0.0,0.5277044854881267
8,14,961,0,6,4,3,0.0,0.36151603498542273,0.6384839650145773
8,15,877,2,7,3,2,0.259825327510917,0.0,0.740174672489083
8,16,1210,1,6,3,2,0.0,0.5,0.5
8,17,1112,2,3,4,6,0.5899772209567198,0.0,0.41002277904328016
8,18,785,1,6,9,3,1.0,0.0,0.0
8,19,718,2,7,2,9,0.06688963210702341,0.0,0.9331103678929766
8,20,1183,2,2,3,8,0.0,0.3230088495575221,0.6769911504424779
8,21,1151,1,2,9,7,0.5151975683890577,0.030395136778115502,0.45440729483282677
8,22,1033,1,6,7,3,0.0,0.40080160320641284,0.5991983967935872
8,23,1108,2,2,1,6,0.182370820668693,0.303951367781155,0.513677811550152
8,24,1087,0,3,4,2,0.4331103678929766,0.0,0.5668896321070234
8,26,1291,2,6,8,7,0.4683333333333333,0.0,0.5316666666666666
8,27,1256,1,5,6,3,0.42534504391468003,0.2998745294855709,0.27478042659974905
8,28,1153,0,6,5,4,0.41935483870967744,0.16129032258064516,0.41935483870967744
8,29,1091,0,7,3,6,0.44320297951582865,0.0,0.5567970204841713
8,30,1001,2,6,7,8,0.2841726618705036,0.7158273381294964,0.0
8,31,829,1,1,7,3,0.0,0.0,1.0
8,32,787,1,3,9,7,1.0,0.0,0.0
8,33,1181,2,2,3,6,0.0,0.3945371775417299,0.6054628224582701
8,34,1250,0,6,5,7,0.0,0.4690265486725664,0.5309734513274337
8,35,1155,0,6,5,2,0.44165435745937964,0.20531757754800592,0.35302806499261447
8,36,1010,1,3,9,7,0.7266514806378133,0.0,0.2733485193621868
8,37,972,0,7,6,2,0.4570230607966457,0.0,0.5429769392033543
8,39,1273,0,6,3,4,0.10671256454388985,0.37865748709122204,0.5146299483648882
8,40,1546,1,3,2,5,0.30179754020813626,0.33964049195837276,0.35856196783349104
8,41,1139,1,1,8,4,0.0,0.5297805642633229,0.4702194357366771
8,42,1474,1,7,6,2,0.24387527839643652,0.311804008908686,0.4443207126948775
8,43,1114,0,9,5,7,0.7060561299852289,0.0,0.29394387001477107
8,44,935,0,8,2,3,0.5218340611353712,0.0,0.4781659388646288
8,45,1076,1,2,9,6,0.0,0.5008347245409015,0.4991652754590985
8,46,901,2,1,4,5,0.0,0.4785714285714286,0.5214285714285715
8,47,734,1,3,7,9,1.0,0.0,0.0
8,48,994,2,7,2,6,0.2949852507374631,0.7050147492625368,0.0
8,49,717,2,6,1,9,1.0,0.0,0.0
8,50,1070,1,6,7,4,0.0,1.0,0.0
8,51,1100,0,4,7,3,0.6462035541195477,0.0,0.35379644588045234
8,52,1067,0,7,3,6,0.7687861271676301,0.0,0.23121387283236994
8,53,1209,0,6,3,5,0.33053691275167785,0.0,0.6694630872483222
8,54,1181,1,7,3,2,0.1202435312024353,0.3333333333333333,0.5464231354642314
8,55,1173,0,7,5,8,0.41272189349112426,0.0,0.5872781065088757
8,56,1335,0,3,7,2,0.14842300556586271,0.29684601113172543,0.5547309833024119
8,57,739,1,2,9,8,1.0,0.0,0.0
8,58,856,2,1,3,9,0.0,0.5228758169934641,0.477124183006536
8,59,1285,0,7,5,4,0.297554347826087,0.43342391304347827,0.26902173913043476
8,60,648,2,4,5,9,0.0,0.0,1.0
8,61,1178,1,3,6,4,0.0,0.28520499108734404,0.714795008912656
8,62,1141,1,3,8,1,0.0,0.693050193050193,0.30694980694980695
8,63,978,1,1,6,3,0.0,0.47493403693931396,0.525065963060686
8,64,1081,0,6,5,8,0.0,0.5611285266457681,0.438871473354232
8,65,1163,0,7,3,5,0.3220064724919094,0.38673139158576053,0.2912621359223301
8,66,911,2,7,3,8,0.0,0.0,1.0
8,67,1009,0,6,4,7,0.4622823984526112,0.0,0.5377176015473888
8,68,883,1,2,7,8,0.408675799086758,0.591324200913242,0.0
8,69,956,0,6,3,2,0.43951612903225806,0.0,0.5604838709677419
8,70,1322,0,6,2,1,0.37669376693766937,0.1910569105691057,0.43224932249322495
8,71,1113,1,1,2,3,0.0,0.6671732522796353,0.33282674772036475
8,72,809,1,3,7,6,0.41952506596306066,0.5804749340369393,0.0
8,73,861,1,3,8,7,0.0,0.5525,0.4475
8,74,1322,2,1,7,6,0.0,0.2555425904317386,0.7444574095682613
8,75,885,0,9,4,6,0.7631578947368421,0.0,0.23684210526315788
8,76,1175,0,1,2,4,0.2332214765100671,0.3338926174496644,0.43288590604026844
8,77,1166,0,6,3,4,0.08350730688935282,0.0,0.9164926931106472
8,78,750,1,4,7,1,1.0,0.0,0.0
8,79,757,2,3,1,9,0.0,0.0,1.0
8,80,856,0,9,4,5,0.0,0.15444015444015444,0.8455598455598455
8,81,943,0,9,7,5,0.42115384615384616,0.5788461538461539,0.0
8,82,961,2,3,4,8,1.0,0.0,0.0
8,83,669,1,3,8,6,1.0,0.0,0.0
8,84,1467,1,1,7,3,0.0,0.4435146443514644,0.5564853556485355
8,85,797,1,8,6,2,1.0,0.0,0.0
8,86,711,1,1,9,2,1.0,0.0,0.0
8,87,788,0,9,4,2,1.0,0.0,0.0
8,88,938,2,2,6,3,0.0,0.5273833671399595,0.4726166328600406
8,89,1081,2,6,3,7,0.32148626817447495,0.0,0.678513731825525
8,90,673,0,9,6,7,0.0,0.0,1.0
8,91,852,0,6,4,7,0.0,0.8113207547169812,0.18867924528301888
8,92,1182,1,2,3,4,0.23564064801178203,0.23564064801178203,0.5287187039764359
8,93,1079,1,2,6,5,0.48328267477203646,0.48632218844984804,0.030395136778115502
8,94,841,0,5,2,1,0.680365296803653,0.0,0.319634703196347
8,95,625,2,6,5,9,0.0,0.0,1.0
8,96,886,0,7,3,4,0.9045346062052506,0.0,0.0954653937947494
8,97,840,2,2,5,6,0.12702078521939955,0.0,0.8729792147806005
8,99,734,1,6,9,3,0.0,0.0,1.0
9,0,3590,2,3,2,4,0.33056957462148523,0.2808219178082192,0.3886085075702956
9,1,1780,2,2,4,6,0.3482889733840304,0.0,0.6517110266159696
9,2,6711,2,4,3,2,0.29938933817461627,0.17098531110744347,0.5296253507179403
9,3,3685,1,1,6,5,0.18726070309780718,0.4444831186912635,0.3682561782109293
9,4,11517,1,3,9,2,0.07009694258016405,0.7196122296793438,0.21029082774049218
9,5,5435,1,5,4,2,0.26198439241917504,0.4044593088071349,0.3335562987736901
9,6,2793,0,2,1,4,0.5504840940525588,0.2752420470262794,0.17427385892116182
9,7,4389,2,2,3,5,0.1367837338262477,0.38975442302614205,0.47346184314761025
9,8,12400,2,3,1,4,0.11767768810205675,0.1677514536145101,0.7145708582834331
9,9,3059,2,1,2,3,0.18782161234991424,0.18825042881646656,0.6239279588336192
9,10,2643,2,2,4,3,0.1752843846949328,0.23681489141675285,0.5879007238883144
9,11,2367,0,5,4,2,0.08900523560209424,0.5512341062079282,0.35976065818997754
9,12,3593,1,3,8,4,0.1302405498281787,0.5003436426116838,0.3694158075601375
9,13,1825,2,4,3,9,0.3095890410958904,0.308675799086758,0.3817351598173516
9,14,2053,1,4,8,3,0.14992389649923896,0.5015220700152208,0.3485540334855403
9,15,965,2,3,2,9,0.5191146881287726,0.0,0.48088531187122735
9,16,2641,0,4,3,5,0.26670378619153673,0.24443207126948774,0.4888641425389755
9,17,2324,2,2,5,3,0.22967479674796748,0.24254742547425473,0.5277777777777778
9,18,1673,1,2,7,5,0.46219512195121953,0.024390243902439025,0.5134146341463415
9,19,3425,2,8,2,4,0.3383893102202961,0.14409534127843987,0.517515348501264
9,20,2240,1,1,8,5,0.0,0.3808764940239044,0.6191235059760957
9,21,2859,2,2,4,9,0.2693050193050193,0.3561776061776062,0.3745173745173745
9,22,1328,2,7,3,4,0.0,0.0,1.0
9,23,1934,0,3,2,1,0.3461187214611872,0.29041095890410956,0.3634703196347032
9,24,2325,1,3,2,1,0.35107169253510717,0.3392461197339246,0.30968218773096823
9,25,1364,0,7,4,1,1.0,0.0,0.0
9,26,2185,1,4,3,2,0.0,0.4844106463878327,0.5155893536121673
9,27,2198,2,2,3,4,0.34889148191365227,0.29054842473745623,0.3605600933488915
9,28,4295,2,4,2,8,0.22675604779947536,0.5231710871466045,0.2500728650539201
9,29,2028,0,6,2,1,0.4665551839464883,0.5334448160535117,0.0
9,30,3105,1,2,3,4,0.20152817574021012,0.3037249283667622,0.49474689589302767
9,31,2034,2,5,4,7,0.16907391673746813,0.3389974511469839,0.491928632115548
9,32,3081,1,2,3,5,0.16113945578231292,0.28869047619047616,0.5501700680272109
9,33,1859,1,3,4,2,0.3148636763412489,0.6851363236587511,0.0
9,34,2076,0,4,5,2,0.7032520325203252,0.1483739837398374,0.1483739837398374
9,35,3374,1,2,4,1,0.2914691943127962,0.33846761453396523,0.37006319115323855
9,36,2036,1,2,3,5,0.0,0.5476864966949953,0.4523135033050047
9,37,1999,1,4,3,9,0.0,1.0,0.0
9,38,2725,0,5,2,4,0.5286746987951807,0.17397590361445783,0.29734939759036144
9,39,1979,0,3,2,8,0.6157059314954052,0.0,0.3842940685045948
9,40,2574,1,5,4,2,0.26797723745473356,0.24780134505949303,0.4842214174857734
9,41,3021,1,2,4,1,0.4524432809773124,0.3390052356020942,0.20855148342059338
9,42,5956,0,4,1,5,0.1963067041348856,0.3079084704937776,0.49578482537133683
9,43,2826,1,3,5,1,0.6039707419017764,0.3960292580982236,0.0
9,44,851,0,4,3,2,0.0,1.0,0.0
9,45,1634,1,1,4,2,0.0,0.6300326441784548,0.36996735582154516
9,46,1292,2,3,4,5,0.5557620817843866,0.0,0.44423791821561337
9,47,2374,0,4,1,2,0.41228070175438597,0.0,0.5877192982456141
9,48,3593,2,6,2,9,0.37478230581678856,0.25740160222918845,0.367816091954023
9,49,1747,1,2,8,3,0.0,0.5959488272921108,0.40405117270788915
9,50,1632,1,5,3,1,0.2261116367076632,0.7738883632923368,0.0
9,51,1032,1,2,4,3,0.0,0.5910780669144982,0.40892193308550184
9,52,1538,0,3,4,2,0.6172707889125799,0.38272921108742003,0.0
9,53,1437,1,2,4,1,0.35125,0.64875,0.0
9,54,1307,1,2,3,1,0.4835924006908463,0.03454231433506045,0.48186528497409326
9,55,2159,1,4,6,2,0.2181188690132718,0.6555106751298326,0.12637045585689555
9,56,1575,0,3,2,1,0.603219696969697,0.0,0.39678030303030304
9,57,2229,2,3,2,8,0.31981981981981983,0.20527670527670527,0.4749034749034749
9,58,1549,1,4,8,2,0.0,0.3409350057012543,0.6590649942987458
9,59,1323,2,4,2,7,0.21978021978021978,0.0,0.7802197802197802
9,60,1047,0,9,2,3,0.0,0.0,1.0
9,62,1170,0,5,2,3,0.38673139158576053,0.0,0.6132686084142395
9,64,1724,1,1,2,5,0.0,0.5361077111383109,0.4638922888616891
9,65,1576,2,2,4,5,0.0,0.17889087656529518,0.8211091234347049
9,66,1785,1,2,5,3,0.16404494382022472,0.46292134831460674,0.37303370786516854
9,67,2088,2,2,4,3,0.0,0.375097885669538,0.624902114330462
9,68,1912,0,3,2,1,0.6272340425531915,0.3727659574468085,0.0
9,69,2031,1,3,4,8,0.0,0.8043315907393578,0.19566840926064227
9,70,1649,2,5,2,3,0.509469696969697,0.0,0.49053030303030304
9,71,1258,1,2,7,3,0.0,0.7299864314789688,0.2700135685210312
9,73,1664,2,4,1,3,0.0,0.4083930399181167,0.5916069600818833
9,74,1171,0,4,2,5,0.0,0.8633257403189066,0.1366742596810934
9,75,2690,1,4,3,1,0.0,0.7498432601880878,0.2501567398119122
9,76,1490,1,2,5,1,0.0,0.4522673031026253,0.5477326968973747
9,77,1731,2,5,2,9,0.3330049261083744,0.0,0.6669950738916256
9,79,1597,2,2,1,9,0.07743153918791312,0.3012275731822474,0.6213408876298395
9,80,2091,0,3,6,1,0.5844748858447488,0.15590345727332028,0.25962165688193084
9,81,1310,1,1,4,2,0.38481338481338484,0.0,0.6151866151866152
9,82,1656,1,5,3,1,0.4802314368370299,0.23143683702989393,0.28833172613307617
9,83,1506,2,4,2,3,0.39082969432314413,0.0,0.6091703056768559
9,84,1751,0,4,1,3,0.7208835341365462,0.0,0.2791164658634538
9,85,1541,2,4,2,3,0.43871513102282333,0.0,0.5612848689771767
9,86,1427,0,2,8,1,0.636259977194983,0.0,0.3637400228050171
9,87,1380,2,5,2,8,0.0,0.27203647416413373,0.7279635258358662
9,88,1632,2,1,4,3,0.0,0.4133042529989095,0.5866957470010905
9,89,1011,0,3,2,4,1.0,0.0,0.0
9,90,1462,2,5,2,4,0.5685714285714286,0.2857142857142857,0.1457142857142857
9,91,1879,1,3,4,2,0.0,0.8221503637833468,0.1778496362166532
9,92,1870,1,4,9,2,0.1339820359281437,0.5224550898203593,0.343562874251497
9,93,1319,1,4,3,2,0.0,0.7204450625869263,0.2795549374130737
9,94,1534,1,4,9,5,0.4633251833740831,0.12224938875305623,0.41442542787286063
9,95,1172,0,3,4,9,1.0,0.0,0.0
9,96,3043,0,3,4,2,0.43139963167587475,0.24769797421731124,0.320902394106814
9,97,1720,1,4,3,5,0.3696837513631407,0.6303162486368593,0.0
9,98,958,0,7,3,4,0.0,0.0,1.0
9,99,1253,1,1,7,2,0.4013377926421405,0.033444816053511704,0.5652173913043478
10,0,1936,2,2,1,4,0.35714285714285715,0.28482142857142856,0.3580357142857143
10,1,1286,2,1,2,8,0.3137535816618911,0.48567335243553006,0.20057306590257878
10,2,1256,2,7,1,8,0.35943775100401604,0.0,0.6405622489959839
10,3,3046,1,2,1,3,0.2139794168096055,0.589622641509434,0.19639794168096056
10,4,1269,0,5,1,2,0.4305177111716621,0.26975476839237056,0.2997275204359673
10,5,1469,2,2,1,3,0.27955911823647295,0.0,0.720440881763527
10,6,3370,1,1,2,3,0.35147566117286316,0.41241855116903026,0.23610578765810655
10,7,2548,1,2,3,1,0.37335359675785207,0.43465045592705165,0.19199594731509625
10,8,2052,1,1,3,2,0.10365058670143416,0.5847457627118644,0.3116036505867014
10,9,2302,1,2,8,1,0.2877871825876663,0.5429262394195888,0.16928657799274485
10,10,1919,1,2,7,4,0.20276162790697674,0.5515988372093024,0.24563953488372092
10,11,1145,0,9,3,2,1.0,0.0,0.0
10,12,1781,2,1,2,5,0.0,0.5344224037339557,0.46557759626604434
10,13,1498,0,8,1,2,0.0,0.3841698841698842,0.6158301158301158
10,14,1487,0,7,3,2,0.518840579710145,0.19227053140096617,0.28888888888888886
10,15,1566,1,2,5,1,0.41421568627450983,0.36642156862745096,0.2193627450980392
10,16,1663,2,1,2,3,0.35856196783349104,0.2639545884578997,0.37748344370860926
10,17,2003,1,1,7,3,0.20710059171597633,0.5281065088757396,0.26479289940828404
10,18,2105,2,8,1,4,0.3791793313069909,0.33282674772036475,0.28799392097264437
10,19,1199,0,4,1,8,0.20898100172711573,0.4473229706390328,0.3436960276338515
10,20,3317,1,2,4,1,0.2338381972663465,0.6117473217584042,0.15441448097524935
10,23,2088,2,2,1,4,0.18893129770992367,0.12659033078880408,0.6844783715012722
10,24,870,0,8,1,2,0.0,0.0,1.0
10,25,1713,2,2,3,8,0.11352885525070956,0.6225165562913907,0.2639545884578997
10,26,2330,2,1,2,4,0.14910979228486648,0.2922848664688427,0.5586053412462908
10,27,1402,2,1,2,7,0.24449877750611246,0.26772616136919314,0.4877750611246944
10,28,1725,0,3,1,2,0.7319461444308446,0.0,0.26805385556915545
10,29,1810,1,1,4,2,0.16966824644549763,0.4909952606635071,0.33933649289099527
10,30,1133,2,2,4,9,0.3018292682926829,0.3048780487804878,0.3932926829268293
10,31,1446,1,2,3,1,0.4766050054406964,0.2383025027203482,0.2850924918389554
10,32,1923,2,4,1,7,0.0,0.297273526824978,0.702726473175022
10,33,1411,2,2,1,8,0.45017182130584193,0.0,0.5498281786941581
10,34,1881,1,1,4,3,0.0,0.7742718446601942,0.22572815533980584
10,35,3970,0,2,3,1,0.21943765281173594,0.6644254278728606,0.11613691931540342
10,36,1347,1,2,4,1,0.0,0.7976804123711341,0.20231958762886598
10,37,1710,2,2,3,8,0.37047353760445684,0.29619312906220985,0.3333333333333333
10,38,875,0,9,3,8,1.0,0.0,0.0
10,39,1467,2,1,2,8,0.2229654403567447,0.48940914158305465,0.28762541806020064
10,40,698,0,7,2,1,1.0,0.0,0.0
10,41,1931,1,1,3,2,0.38656716417910447,0.3119402985074627,0.30149253731343284
10,42,1653,0,7,2,1,0.8732394366197183,0.0,0.1267605633802817
10,43,797,2,4,1,9,1.0,0.0,0.0
10,44,2043,2,2,1,4,0.5666892349356805,0.1888964116452268,0.24441435341909276
10,45,1209,0,8,1,2,0.033277870216306155,0.26622296173044924,0.7004991680532446
10,46,1157,2,3,1,7,0.0,0.17266187050359713,0.8273381294964028
10,47,2259,1,1,8,3,0.0,0.6226415094339622,0.37735849056603776
10,48,1369,0,8,2,1,0.39177101967799643,0.28622540250447226,0.3220035778175313
10,49,1371,1,7,9,3,0.36764705882352944,0.33088235294117646,0.3014705882352941
10,50,1300,0,4,2,1,0.5009633911368016,0.0,0.49903660886319845
10,51,2306,0,1,2,3,0.39504643962848296,0.40804953560371515,0.19690402476780186
10,52,1200,0,3,2,1,0.5668896321070234,0.4331103678929766,0.0
10,53,1525,0,4,1,2,0.20521541950113378,0.5226757369614512,0.272108843537415
10,54,1314,2,1,2,5,0.43573264781491,0.2827763496143959,0.2814910025706941
10,55,2223,2,2,1,5,0.19415584415584416,0.3103896103896104,0.4954545454545455
10,56,1632,1,1,3,2,0.0,0.77728285077951,0.22271714922049
10,57,1260,2,3,1,8,0.31285714285714283,0.43142857142857144,0.2557142857142857
10,58,1956,1,8,7,2,0.21387696709585122,0.6137339055793991,0.17238912732474965
10,59,984,2,1,2,8,0.0,0.0,1.0
10,60,1480,1,1,4,5,0.4220489977728285,0.33296213808463254,0.24498886414253898
10,61,919,0,8,2,1,0.6157517899761337,0.0,0.38424821002386633
10,62,994,1,3,8,2,0.6385542168674698,0.0,0.3614457831325301
10,63,2528,1,1,2,4,0.15283842794759825,0.6200873362445415,0.22707423580786026
10,64,1260,2,2,1,3,0.37468671679197996,0.0,0.62531328320802
10,65,674,1,4,7,1,0.0,1.0,0.0
10,66,1294,0,8,2,1,0.03717472118959108,0.5929368029739777,0.36988847583643125
10,67,1729,0,4,1,2,0.2516835016835017,0.49663299663299665,0.2516835016835017
10,68,1345,1,2,4,1,0.2640117994100295,0.7359882005899705,0.0
10,69,2063,1,2,4,1,0.17559322033898306,0.5138983050847458,0.3105084745762712
10,70,1863,0,4,1,8,0.4988253719655442,0.0,0.5011746280344558
10,71,2239,1,1,4,2,0.20106132075471697,0.5990566037735849,0.19988207547169812
10,72,1282,1,1,9,2,0.44423791821561337,0.26022304832713755,0.2955390334572491
10,73,2093,1,2,7,3,0.31842304776345715,0.49962092494313876,0.1819560272934041
10,74,2855,0,2,3,1,0.43235435724602794,0.27924891670678864,0.2883967260471834
10,75,2094,0,8,4,2,0.532899022801303,0.38957654723127033,0.07752442996742671
10,76,2297,0,3,1,4,0.41612483745123535,0.22041612483745124,0.3634590377113134
10,77,1290,1,1,8,3,0.0,0.25039123630672927,0.7496087636932708
10,78,1155,0,8,2,1,0.0,0.5169628432956381,0.48303715670436187
10,79,1128,2,1,4,7,0.35251798561151076,0.0,0.6474820143884892
10,80,982,2,1,2,9,0.21615720524017468,0.0,0.7838427947598253
10,81,2502,2,1,2,3,0.22110817941952507,0.49498680738786277,0.28390501319261213
10,82,956,0,7,1,4,0.8326359832635983,0.0,0.16736401673640167
10,83,1986,2,1,2,3,0.14316392269148176,0.28561202576950606,0.5712240515390121
10,84,2103,1,1,4,2,0.0,0.80625,0.19375
10,85,1978,1,8,7,1,0.15781818181818183,0.7112727272727273,0.13090909090909092
10,86,2174,2,1,2,8,0.2718299164768413,0.16704631738800305,0.5611237661351557
10,87,1426,0,8,1,2,0.28794642857142855,0.42299107142857145,0.2890625
10,88,2405,1,4,2,1,0.2435747663551402,0.5356308411214953,0.2207943925233645
10,89,1366,2,1,2,7,0.0,0.2696476964769648,0.7303523035230353
10,90,704,2,8,4,9,0.0,0.0,1.0
10,91,3136,1,1,5,2,0.42758899676375406,0.43527508090614886,0.13713592233009708
10,92,1539,0,7,1,3,0.19911012235817574,0.42269187986651835,0.3781979977753059
10,93,1497,1,2,4,1,0.0,1.0,0.0
10,94,1239,0,5,1,3,0.11209964412811388,0.2846975088967972,0.603202846975089
10,95,2844,2,2,1,3,0.3595950704225352,0.10475352112676056,0.5356514084507042
10,96,2900,0,3,1,2,0.30103969754253307,0.13185255198487714,0.5671077504725898
10,97,1249,1,1,8,3,0.0,0.6253918495297806,0.37460815047021945
10,98,1552,0,2,1,3,0.0,0.3783482142857143,0.6216517857142857
10,99,2279,1,3,7,8,0.0,0.8048145738451529,0.1951854261548471
11,0,795,2,1,2,8,0.0,0.0,1.0
11,1,1341,1,1,7,2,0.0,1.0,0.0
11,2,784,2,5,2,7,1.0,0.0,0.0
11,3,1237,0,1,4,2,0.3048780487804878,0.3018292682926829,0.3932926829268293
11,4,756,0,4,1,2,0.49843260188087773,0.5015673981191222,0.0
11,5,1079,0,1,2,3,0.25848142164781907,0.420032310177706,0.32148626817447495
11,6,1329,0,1,2,3,0.6666666666666666,0.0,0.3333333333333333
11,7,1228,2,1,2,6,0.18681318681318682,0.0,0.8131868131868132
11,8,900,2,1,3,5,1.0,0.0,0.0
11,9,1042,0,5,1,3,0.5772200772200772,0.42277992277992277,0.0
11,10,1116,1,3,4,5,0.375,0.0,0.625
11,11,777,1,3,9,1,0.0,0.06711409395973154,0.9328859060402684
11,12,1257,1,1,2,3,0.31746031746031744,0.08253968253968254,0.6
11,13,1250,0,1,2,3,0.3424068767908309,0.3424068767908309,0.3151862464183381
11,14,1002,2,4,2,5,0.45871559633027525,0.0,0.5412844036697247
11,15,1248,0,2,3,1,0.5173010380622838,0.0,0.4826989619377163
11,16,1300,1,1,3,4,0.3897364771151179,0.4160887656033287,0.1941747572815534
11,17,907,2,1,2,8,0.0,1.0,0.0
11,18,978,2,2,1,3,0.5331125827814569,0.46688741721854304,0.0
11,19,1006,2,1,3,4,0.5277044854881267,0.36675461741424803,0.10554089709762533
11,20,1040,2,2,4,1,0.33221476510067116,0.33221476510067116,0.33557046979865773
11,21,1230,1,2,3,1,0.5966228893058161,0.40337711069418386,0.0
11,22,1246,2,2,1,5,0.4283154121863799,0.0,0.5716845878136201
11,23,1319,2,8,1,4,0.22271714922049,0.155902004454343,0.621380846325167
11,24,1232,2,3,1,5,0.2796934865900383,0.0,0.7203065134099617
11,25,1041,0,9,1,6,0.4025695931477516,0.0,0.5974304068522484
11,26,1515,2,1,2,3,0.3274647887323944,0.0,0.6725352112676056
11,27,1221,1,1,3,2,0.3442879499217527,0.3129890453834116,0.3427230046948357
11,28,1380,1,1,5,2,0.20410490307867732,0.3865450399087799,0.40935005701254273
11,29,1322,1,4,1,2,0.3138801261829653,0.4085173501577287,0.277602523659306
11,30,857,0,6,1,3,0.0,0.0,1.0
11,31,1186,2,2,1,3,0.3207885304659498,0.17921146953405018,0.5
11,32,973,0,1,2,3,0.32064128256513025,0.36072144288577157,0.3186372745490982
11,33,1521,1,2,3,4,0.0,0.7209847596717468,0.2790152403282532
11,34,1246,0,5,3,1,0.750392464678179,0.0,0.24960753532182103
11,35,1010,1,1,5,2,0.0,0.0,1.0
11,36,1523,1,2,8,1,0.3482532751091703,0.0,0.6517467248908297
11,37,838,0,3,1,4,0.276536312849162,0.33519553072625696,0.388268156424581
11,38,1363,1,2,3,1,0.3944591029023747,0.6055408970976254,0.0
11,39,1445,1,1,5,3,0.3098927294398093,0.6901072705601907,0.0
11,40,1050,1,1,5,2,0.3979933110367893,0.06688963210702341,0.5351170568561873
11,41,948,1,1,9,2,0.38095238095238093,0.19047619047619047,0.42857142857142855
11,42,1446,1,3,4,1,0.23157894736842105,0.5356725146198831,0.2327485380116959
11,43,1540,0,7,1,8,0.6495925494761351,0.21187427240977882,0.13853317811408614
11,44,1936,2,1,3,2,0.553475935828877,0.12745098039215685,0.31907308377896615
11,45,1086,2,2,1,5,0.3062015503875969,0.6162790697674418,0.07751937984496124
11,46,1425,2,2,1,4,0.2852028639618138,0.3353221957040573,0.3794749403341289
11,47,956,2,2,1,5,0.4265232974910394,0.5017921146953405,0.07168458781362007
11,48,1521,1,2,1,6,0.1808080808080808,0.44343434343434346,0.37575757575757573
11,49,995,2,1,2,4,0.47494033412887826,0.3341288782816229,0.1909307875894988
11,50,1150,1,1,9,5,0.30828516377649323,0.1907514450867052,0.5009633911368016
11,51,1749,0,1,2,4,0.37725118483412323,0.43412322274881515,0.18862559241706162
11,52,1246,2,1,2,3,0.362116991643454,0.13788300835654596,0.5
11,53,1153,0,3,1,2,0.48237476808905383,0.0,0.5176252319109462
11,54,1194,0,1,6,2,0.5929368029739777,0.33271375464684017,0.07434944237918216
11,55,955,1,1,7,2,1.0,0.0,0.0
11,56,857,1,5,7,4,0.7122302158273381,0.28776978417266186,0.0
11,57,850,2,1,2,5,0.0,0.9227799227799228,0.07722007722007722
11,58,1857,1,1,6,2,0.14790697674418604,0.5748837209302325,0.2772093023255814
11,59,2057,2,1,3,2,0.47853403141361256,0.0,0.5214659685863874
11,60,1389,0,1,2,3,0.5993322203672788,0.4006677796327212,0.0
11,61,1430,2,1,2,6,0.0,0.0,1.0
11,62,1041,2,2,8,7,0.43478260869565216,0.0,0.5652173913043478
11,63,1587,1,2,3,1,0.3820704375667022,0.6179295624332978,0.0
11,64,1403,0,4,2,1,0.6511919698870765,0.0,0.34880803011292344
11,65,1354,1,1,3,6,0.0,0.45454545454545453,0.5454545454545454
11,66,1456,0,2,1,3,0.12222222222222222,0.3277777777777778,0.55
11,67,1126,2,1,2,5,0.5899705014749262,0.0,0.41002949852507375
11,68,1609,2,2,6,4,0.2822164948453608,0.0,0.7177835051546392
11,69,1099,1,1,7,3,0.5334608030592735,0.4665391969407266,0.0
11,70,1039,2,2,1,4,0.6489675516224189,0.35103244837758113,0.0
11,71,924,0,5,3,2,0.43214285714285716,0.5678571428571428,0.0
11,72,1173,2,2,1,3,0.38673139158576053,0.35436893203883496,0.2588996763754045
11,73,965,2,1,2,6,0.0,0.6,0.4
11,74,1385,0,3,1,2,0.48575305291723203,0.24423337856173677,0.2700135685210312
11,75,1042,2,3,1,4,0.0,0.3028322440087146,0.6971677559912854
11,76,1459,1,2,8,1,0.19541484716157206,0.4781659388646288,0.32641921397379914
11,77,1105,0,9,1,4,0.35436893203883496,0.2588996763754045,0.38673139158576053
11,78,1462,1,3,1,2,0.42105263157894735,0.34210526315789475,0.23684210526315788
11,79,1430,0,7,1,2,0.7274800456100342,0.2725199543899658,0.0
11,80,1333,2,2,1,6,0.2143845089903181,0.0,0.7856154910096819
11,81,2114,1,1,3,6,0.32879656160458454,0.35816618911174786,0.3130372492836676
11,82,1314,1,3,8,1,0.3152317880794702,0.5006622516556292,0.18410596026490067
11,83,1214,1,2,3,1,0.0,0.5335570469798657,0.4664429530201342
11,84,1006,1,2,6,1,0.0,0.5317725752508361,0.4682274247491639
11,85,1843,2,2,1,3,0.0,0.33927125506072875,0.6607287449392713
11,86,1423,2,3,1,5,0.1485042735042735,0.12713675213675213,0.7243589743589743
11,87,1392,1,3,2,1,0.4504391468005019,0.5495608531994981,0.0
11,88,1200,1,1,2,6,0.2986666666666667,0.384,0.31733333333333336
