subject,trial,rt,choice,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2
7,86,1443,0,4,2,3,0.6301115241635687,0.0,0.36988847583643125
7,87,2482,1,1,8,3,0.2833698030634573,0.28063457330415753,0.43599562363238514
7,88,1332,1,5,4,2,0.024600246002460024,0.97539975399754,0.0
7,89,2151,0,2,4,1,0.6790582403965304,0.012391573729863693,0.30855018587360594
7,90,1418,2,5,2,4,0.3103448275862069,0.02335928809788654,0.6662958843159066
7,91,3274,0,4,6,1,0.37155141526334645,0.6284485847366535,0.0
7,92,2604,0,2,8,4,0.3438133874239351,0.46501014198782964,0.19117647058823528
7,93,1605,0,4,7,3,0.672156862745098,0.32784313725490194,0.0
7,94,1087,1,6,4,3,0.5264623955431755,0.4735376044568245,0.0
7,95,1874,1,2,4,3,0.0,1.0,0.0
7,96,925,0,2,3,1,0.0,0.42277992277992277,0.5772200772200772
7,97,1122,2,1,5,2,0.35722819593787336,0.0,0.6427718040621266
7,98,2260,0,3,2,4,0.6244239631336406,0.37557603686635943,0.0
7,99,897,0,7,4,5,1.0,0.0,0.0
8,0,1311,1,6,7,3,0.2938856015779093,0.7061143984220908,0.0
8,1,1099,0,7,3,9,0.7277904328018223,0.2722095671981777,0.0
8,2,1136,1,3,6,4,0.28588516746411485,0.30861244019138756,0.4055023923444976
8,3,772,2,8,6,9,0.0,0.0,1.0
8,4,1203,2,4,2,6,0.2390829694323144,0.1943231441048035,0.5665938864628821
8,5,1078,1,2,7,3,0.1938610662358643,0.5169628432956381,0.28917609046849757
8,6,816,1,3,9,8,0.0,0.5350089766606823,0.4649910233393178
8,7,830,0,9,3,4,0.5386100386100386,0.42277992277992277,0.03861003861003861
8,8,1252,0,2,1,3,0.44419642857142855,0.26674107142857145,0.2890625
8,9,962,2,7,2,3,0.25894134477825465,0.3419170243204578,0.39914163090128757
8,10,727,1,4,7,2,0.08533916849015317,0.0,0.9146608315098468
8,11,963,1,6,7,1,0.4665551839464883,0.5334448160535117,0.0
8,12,930,1,1,7,6,0.3128930817610063,0.4386792452830189,0.24842767295597484
8,13,886,2,3,4,6,0.2993311036789298,0.36622073578595316,0.33444816053511706
8,14,961,0,6,4,3,0.46986089644513135,0.19165378670788252,0.3384853168469861
8,15,877,2,7,3,2,0.19286871961102106,0.2576985413290113,0.5494327390599676
8,16,1210,1,6,3,2,0.2088681446907818,0.39556592765460913,0.39556592765460913
8,17,1112,2,3,4,6,0.3174019607843137,0.46200980392156865,0.22058823529411764
8,18,785,1,6,9,3,0.5186567164179104,0.48134328358208955,0.0
8,19,718,2,7,2,9,0.04555808656036447,0.31890660592255127,0.6355353075170843
8,20,1183,2,2,3,8,0.259825327510917,0.2390829694323144,0.5010917030567685
8,21,1151,1,2,9,7,0.4050179211469534,0.23775388291517324,0.35722819593787336
8,22,1033,1,6,7,3,0.3238482384823848,0.27100271002710025,0.4051490514905149
8,23,1108,2,2,1,6,0.3075933075933076,0.2574002574002574,0.435006435006435
8,24,1087,0,3,4,2,0.32496863237139273,0.24968632371392724,0.42534504391468003
8,25,999,2,7,2,6,0.0,0.0,1.0
8,26,1291,2,6,8,7,0.281563126252505,0.39879759519038077,0.3196392785571142
8,27,1256,1,5,6,3,0.5209205020920502,0.25,0.2290794979079498
8,28,1153,0,6,5,4,0.3170731707317073,0.36585365853658536,0.3170731707317073
8,29,1091,0,7,3,6,0.2989949748743719,0.32537688442211055,0.3756281407035176
8,30,1001,2,6,7,8,0.11366906474820145,0.28633093525179854,0.6
8,31,829,1,1,7,3,0.0,0.4991023339317774,0.5008976660682226
8,32,787,1,3,9,7,0.24096385542168675,0.7590361445783133,0.0
8,33,1181,2,2,3,6,0.24943052391799544,0.296127562642369,0.4544419134396355
8,34,1250,0,6,5,7,0.4985207100591716,0.23520710059171598,0.26627218934911245
8,35,1155,0,6,5,2,0.3492990654205608,0.37149532710280375,0.27920560747663553
8,36,1010,1,3,9,7,0.43283582089552236,0.4043419267299864,0.1628222523744912
8,37,972,0,7,6,2,0.3224852071005917,0.2943786982248521,0.3831360946745562
8,38,829,2,5,2,7,0.0,0.0,1.0
8,39,1273,0,6,3,4,0.35125,0.275,0.37375
8,40,1546,1,3,2,5,0.2621199671322925,0.4264585045193098,0.3114215283483977
8,41,1139,1,1,8,4,0.2200488997555012,0.4132029339853301,0.36674816625916873
8,42,1474,1,7,6,2,0.18928262748487468,0.4658599827139153,0.34485738980121
8,43,1114,0,9,5,7,0.7728310502283106,0.0,0.2271689497716895
8,44,935,0,8,2,3,0.3873581847649919,0.2576985413290113,0.3549432739059968
8,45,1076,1,2,9,6,0.0,0.6161745827984596,0.38382541720154045
8,46,901,2,1,4,5,0.34375,0.3140625,0.3421875
8,47,734,1,3,7,9,0.4781659388646288,0.5218340611353712,0.0
8,48,994,2,7,2,6,0.18587360594795538,0.44423791821561337,0.36988847583643125
8,49,717,2,6,1,9,0.08924485125858124,0.0,0.9107551487414187
8,50,1070,1,6,7,4,0.47041420118343197,0.5295857988165681,0.0
8,51,1100,0,4,7,3,0.4889975550122249,0.24327628361858192,0.26772616136919314
8,52,1067,0,7,3,6,0.5,0.34962406015037595,0.15037593984962405
8,53,1209,0,6,3,5,0.2759103641456583,0.16526610644257703,0.5588235294117647
8,54,1181,1,7,3,2,0.3401826484018265,0.25,0.4098173515981735
8,55,1173,0,7,5,8,0.3345323741007194,0.18944844124700239,0.47601918465227816
8,56,1335,0,3,7,2,0.5198744769874477,0.16736401673640167,0.3127615062761506
8,57,739,1,2,9,8,0.38006230529595014,0.6199376947040498,0.0
8,58,856,2,1,3,9,0.0,0.6337792642140468,0.36622073578595316
8,59,1285,0,7,5,4,0.2558411214953271,0.5128504672897196,0.23130841121495327
8,60,648,2,4,5,9,0.0,0.36772486772486773,0.6322751322751323
8,61,1178,1,3,6,4,0.3759733036707453,0.17797552836484984,0.4460511679644049
8,62,1141,1,3,8,1,0.34760705289672544,0.4521410579345088,0.20025188916876574
8,63,978,1,1,6,3,0.2697495183044316,0.3468208092485549,0.3834296724470135
8,64,1081,0,6,5,8,0.5785997357992074,0.23645970937912814,0.18494055482166447
8,65,1163,0,7,3,5,0.4994026284348865,0.2855436081242533,0.21505376344086022
8,66,911,2,7,3,8,0.3028919330289193,0.0,0.6971080669710806
8,67,1009,0,6,4,7,0.33379888268156427,0.2779329608938548,0.388268156424581
8,68,883,1,2,7,8,0.5176908752327747,0.4823091247672253,0.0
8,69,956,0,6,3,2,0.332824427480916,0.24274809160305344,0.42442748091603055
8,70,1322,0,6,2,1,0.31662870159453305,0.16059225512528474,0.5227790432801822
8,71,1113,1,1,2,3,0.0,0.7319461444308446,0.26805385556915545
8,72,809,1,3,7,6,0.3186372745490982,0.4408817635270541,0.24048096192384769
8,73,861,1,3,8,7,0.0,0.690846286701209,0.30915371329879104
8,74,1322,2,1,7,6,0.04352678571428571,0.24441964285714285,0.7120535714285714
8,75,885,0,9,4,6,0.5519031141868512,0.2768166089965398,0.17128027681660898
8,76,1175,0,1,2,4,0.4103225806451613,0.2567741935483871,0.3329032258064516
8,77,1166,0,6,3,4,0.48774795799299886,0.0,0.5122520420070011
8,78,750,1,4,7,1,0.34622823984526113,0.6537717601547389,0.0
8,79,757,2,3,1,9,0.0,0.33263598326359833,0.6673640167364017
8,80,856,0,9,4,5,0.3803827751196172,0.09569377990430622,0.5239234449760766
8,81,943,0,9,7,5,0.365,0.5016666666666667,0.13333333333333333
8,82,961,2,3,4,8,0.402,0.0,0.598
8,83,669,1,3,8,6,0.45112781954887216,0.5488721804511278,0.0
8,84,1467,1,1,7,3,0.3557951482479784,0.2857142857142857,0.3584905660377358
8,85,797,1,8,6,2,0.6075268817204301,0.3924731182795699,0.0
8,86,711,1,1,9,2,0.26143790849673204,0.738562091503268,0.0
8,87,788,0,9,4,2,0.6158301158301158,0.3841698841698842,0.0
8,88,938,2,2,6,3,0.24386503067484663,0.3987730061349693,0.35736196319018404
8,89,1081,2,6,3,7,0.4601542416452442,0.0,0.5398457583547558
8,90,673,0,9,6,7,0.954233409610984,0.0,0.04576659038901602
8,91,852,0,6,4,7,0.42702702702702705,0.4648648648648649,0.10810810810810811
8,92,1182,1,2,3,4,0.18223234624145787,0.40888382687927105,0.40888382687927105
8,93,1079,1,2,6,5,0.4092664092664093,0.564993564993565,0.02574002574002574
8,94,841,0,5,2,1,0.4991624790619765,0.2663316582914573,0.23450586264656617
8,95,625,2,6,5,9,0.0,0.36578947368421055,0.6342105263157894
8,96,886,0,7,3,4,0.6779964221824687,0.2504472271914132,0.07155635062611806
8,97,840,2,2,5,6,0.3176895306859206,0.0,0.6823104693140795
8,98,691,0,9,3,4,1.0,0.0,0.0
8,99,734,1,6,9,3,0.0,0.3916849015317287,0.6083150984682714
9,0,3590,2,3,2,4,0.2966677450663216,0.3545778065351019,0.3487544483985765
9,1,1780,2,2,4,6,0.2734328358208955,0.21492537313432836,0.5116417910447761
9,2,6711,2,4,3,2,0.29079833279897405,0.1947739660147483,0.5144277011862777
9,3,3685,1,1,6,5,0.22988126649076518,0.42117414248021107,0.34894459102902375
9,4,11517,1,3,9,2,0.06892939451078986,0.7242824219568406,0.20678818353236958
9,5,5435,1,5,4,2,0.24261821185215776,0.4484823456535205,0.3088994424943217
9,6,2793,0,2,1,4,0.4997907074089577,0.3419840937630808,0.1582251988279615
9,7,4389,2,2,3,5,0.13057726241492312,0.4174439122762793,0.45197882530879757
9,8,12400,2,3,1,4,0.11413180708694555,0.16269674269842607,0.7231714502146284
9,9,3059,2,1,2,3,0.2633216647218981,0.1707506806690004,0.5659276546091015
9,10,2643,2,2,4,3,0.15033259423503326,0.2031042128603104,0.6465631929046564
9,11,2367,0,5,4,2,0.3766632548618219,0.37717502558853633,0.24616171954964175
9,12,3593,1,3,8,4,0.12269342829394626,0.5292975072839107,0.3480090644221431
9,13,1825,2,4,3,9,0.2469045884923525,0.24617625637290605,0.5069191551347414
9,14,2053,1,4,8,3,0.14152298850574713,0.5294540229885057,0.3290229885057471
9,15,965,2,3,2,9,0.3706896551724138,0.2859195402298851,0.34339080459770116
9,16,2641,0,4,3,5,0.41047448522829005,0.19650850492390332,0.39301700984780663
9,17,2324,2,2,5,3,0.19098591549295774,0.20169014084507042,0.6073239436619718
9,18,1673,1,2,7,5,0.287556904400607,0.3930197268588771,0.3194233687405159
9,19,3425,2,8,2,4,0.32221458046767537,0.18500687757909215,0.49277854195323245
9,20,2240,1,1,8,5,0.2921601804850536,0.26959954878736603,0.43824027072758037
9,21,2859,2,2,4,9,0.22302158273381295,0.46682653876898483,0.3101518784972022
9,22,1328,2,7,3,4,0.0,0.2933070866141732,0.7066929133858267
9,23,1934,0,3,2,1,0.538659793814433,0.20489690721649484,0.25644329896907214
9,24,2325,1,3,2,1,0.25387493319080706,0.5221806520577231,0.2239444147514698
9,25,1364,0,7,4,1,0.8079150579150579,0.1920849420849421,0.0
9,26,2185,1,4,3,2,0.23234092235843548,0.37186223000583774,0.3957968476357268
9,27,2198,2,2,3,4,0.3225458468176915,0.3441208198489752,0.3333333333333333
9,28,4295,2,4,2,8,0.3036745406824147,0.47112860892388453,0.2251968503937008
9,29,2028,0,6,2,1,0.3455108359133127,0.39504643962848296,0.2594427244582043
9,30,3105,1,2,3,4,0.33965244865718797,0.25118483412322273,0.40916271721958924
9,31,2034,2,5,4,7,0.37983512999365887,0.25301204819277107,0.36715282181357006
9,32,3081,1,2,3,5,0.13985239852398523,0.38265682656826566,0.4774907749077491
9,33,1859,1,3,4,2,0.26381724392041267,0.5740604274134119,0.16212232866617537
9,34,2076,0,4,5,2,0.7415929203539823,0.12920353982300886,0.12920353982300886
9,35,3374,1,2,4,1,0.2606852702225362,0.3027198869657365,0.4365948428117273
9,36,2036,1,2,3,5,0.35308491142333537,0.354306658521686,0.2926084300549786
9,37,1999,1,4,3,9,0.3007246376811594,0.6992753623188406,0.0
9,38,2725,0,5,2,4,0.4584203928123694,0.28374425407438364,0.25783535311324696
9,39,1979,0,3,2,8,0.7119599248591109,0.0,0.28804007514088914
9,40,2574,1,5,4,2,0.24514907714150497,0.22669190724088972,0.5281590156176053
9,41,3021,1,2,4,1,0.5037564254646105,0.30723606168446027,0.18900751285092923
9,42,5956,0,4,1,5,0.19165196942974722,0.3243190280227317,0.48402900254752107
9,43,2826,1,3,5,1,0.4912877178070548,0.3221419464513387,0.18657033574160645
9,44,851,0,4,3,2,0.6537717601547389,0.34622823984526113,0.0
9,45,1634,1,1,4,2,0.29144178874325366,0.4464148033924441,0.26214340786430224
9,46,1292,2,3,4,5,0.341324200913242,0.3858447488584475,0.2728310502283105
9,47,2374,0,4,1,2,0.3331645569620253,0.1918987341772152,0.4749367088607595
9,48,3593,2,6,2,9,0.41147540983606556,0.2422950819672131,0.3462295081967213
9,49,1747,1,2,8,3,0.2973782771535581,0.41872659176029964,0.28389513108614234
9,50,1632,1,5,3,1,0.19336569579288027,0.6618122977346278,0.1448220064724919
9,51,1032,1,2,4,3,0.22812051649928264,0.4562410329985653,0.31563845050215206
9,52,1538,0,3,4,2,0.491928632115548,0.30501274426508074,0.20305862361937127
9,53,1437,1,2,4,1,0.2556869881710646,0.47224749772520475,0.27206551410373064
9,54,1307,1,2,3,1,0.29882604055496265,0.4034151547491996,0.29775880469583776
9,55,2159,1,4,6,2,0.20421393841166938,0.6774716369529984,0.11831442463533225
9,56,1575,0,3,2,1,0.5421276595744681,0.10127659574468086,0.3565957446808511
9,57,2229,2,3,2,8,0.4038353073886069,0.1799210377890581,0.41624365482233505
9,58,1549,1,4,8,2,0.2787828947368421,0.24588815789473684,0.4753289473684211
9,59,1323,2,4,2,7,0.19586507072905332,0.1088139281828074,0.6953210010881393
9,60,1047,0,9,2,3,0.6179941002949852,0.0,0.38200589970501475
9,61,1125,0,3,4,2,1.0,0.0,0.0
9,62,1170,0,5,2,3,0.2921760391198044,0.24449877750611246,0.4633251833740831
9,63,1120,0,3,8,2,1.0,0.0,0.0
9,64,1724,1,1,2,5,0.3379254457050243,0.3549432739059968,0.3071312803889789
9,65,1576,2,2,4,5,0.5164359861591695,0.08650519031141868,0.39705882352941174
9,66,1785,1,2,5,3,0.15927272727272726,0.47854545454545455,0.36218181818181816
9,67,2088,2,2,4,3,0.24660766961651917,0.2825958702064897,0.47079646017699117
9,68,1912,0,3,2,1,0.4936369725385131,0.29336905559276627,0.21299397186872068
9,69,2031,1,3,4,8,0.21188934667451442,0.6339022954679223,0.15420835785756326
9,70,1649,2,5,2,3,0.397341211225997,0.22008862629246675,0.3825701624815362
9,71,1258,1,2,7,3,0.2126068376068376,0.5747863247863247,0.2126068376068376
9,72,915,0,7,1,3,1.0,0.0,0.0
9,73,1664,2,4,1,3,0.2687125748502994,0.2986526946107784,0.43263473053892215
9,74,1171,0,4,2,5,0.4491844416562108,0.4755332496863237,0.07528230865746549
9,75,2690,1,4,3,1,0.3044047099869167,0.5215874400348888,0.17400784997819452
9,76,1490,1,2,5,1,0.16032064128256512,0.37975951903807614,0.45991983967935873
9,77,1731,2,5,2,9,0.24963072378138848,0.25036927621861155,0.5
9,78,811,0,9,2,3,1.0,0.0,0.0
9,79,1597,2,2,1,9,0.22398729150119143,0.2533756949960286,0.52263701350278
9,80,2091,0,3,6,1,0.6237448316597756,0.14116952155936208,0.23508564678086238
9,81,1310,1,1,4,2,0.3127615062761506,0.18723849372384938,0.5
9,82,1656,1,5,3,1,0.390282131661442,0.37539184952978055,0.23432601880877743
9,83,1506,2,4,2,3,0.2528248587570621,0.3531073446327684,0.3940677966101695
9,84,1751,0,4,1,3,0.5378277153558052,0.2539325842696629,0.20823970037453182
9,85,1541,2,4,2,3,0.4314214463840399,0.01662510390689942,0.5519534497090607
9,86,1427,0,2,8,1,0.6920849420849421,0.0,0.3079150579150579
9,87,1380,2,5,2,8,0.3393574297188755,0.17971887550200802,0.48092369477911645
9,88,1632,2,1,4,3,0.2580906148867314,0.30663430420711973,0.43527508090614886
9,89,1011,0,3,2,4,0.6853448275862069,0.0,0.3146551724137931
9,90,1462,2,5,2,4,0.37582625118035884,0.18885741265344666,0.43531633616619453
9,91,1879,1,3,4,2,0.20501285347043702,0.653598971722365,0.14138817480719795
9,92,1870,1,4,9,2,0.11815181518151815,0.5788778877887789,0.30297029702970296
9,93,1319,1,4,3,2,0.27955911823647295,0.5190380761523046,0.20140280561122245
9,94,1534,1,4,9,5,0.32757130509939497,0.3794295592048401,0.2929991356957649
9,95,1172,0,3,4,9,0.7637889688249401,0.23621103117505995,0.0
9,96,3043,0,3,4,2,0.5268199233716475,0.20613026819923372,0.2670498084291188
9,97,1720,1,4,3,5,0.24654545454545454,0.4203636363636364,0.3330909090909091
9,98,958,0,7,3,4,0.6051829268292683,0.0,0.3948170731707317
9,99,1253,1,1,7,2,0.27366020524515394,0.3409350057012543,0.38540478905359177
10,0,1936,2,2,1,4,0.4922425952045134,0.22496473906911144,0.2827926657263752
10,1,1286,2,1,2,8,0.25,0.386986301369863,0.363013698630137
10,2,1256,2,7,1,8,0.26479289940828404,0.26331360946745563,0.4718934911242604
10,3,3046,1,2,1,3,0.19880478087649403,0.6187250996015936,0.18247011952191236
10,4,1269,0,5,1,2,0.3793517406962785,0.23769507803121248,0.382953181272509
10,5,1469,2,2,1,3,0.2421875,0.13368055555555555,0.6241319444444444
10,6,3370,1,1,2,3,0.3217543859649123,0.46210526315789474,0.216140350877193
10,7,2548,1,2,3,1,0.3424721189591078,0.3986988847583643,0.25882899628252787
10,8,2052,1,1,3,2,0.09857408555486671,0.5561066336019839,0.3453192808431494
10,9,2302,1,2,8,1,0.2570194384449244,0.591792656587473,0.1511879049676026
10,10,1919,1,2,7,4,0.19442508710801393,0.5289198606271777,0.27665505226480835
10,11,1145,0,9,3,2,0.8298653610771114,0.1701346389228886,0.0
10,12,1781,2,1,2,5,0.24559859154929578,0.40316901408450706,0.3512323943661972
10,13,1498,0,8,1,2,0.4896551724137931,0.1960591133004926,0.3142857142857143
10,14,1487,0,7,3,2,0.48161434977578477,0.17847533632286997,0.3399103139013453
10,15,1566,1,2,5,1,0.5626715462031107,0.2735590118938701,0.1637694419030192
10,16,1663,2,1,2,3,0.4428923582580115,0.22925225965488907,0.3278553820870994
10,17,2003,1,1,7,3,0.18288700195950358,0.5832789026779882,0.23383409536250815
10,18,2105,2,8,1,4,0.3383050847457627,0.4047457627118644,0.2569491525423729
10,19,1199,0,4,1,8,0.4400977995110024,0.31662591687041564,0.24327628361858192
10,20,3317,1,2,4,1,0.22094240837696336,0.6331588132635253,0.14589877835951134
10,21,969,0,9,1,8,1.0,0.0,0.0
10,22,888,0,9,5,4,1.0,0.0,0.0
10,23,2088,2,2,1,4,0.1797820823244552,0.16888619854721548,0.6513317191283293
10,24,870,0,8,1,2,0.6294227188081937,0.0,0.37057728119180633
10,25,1713,2,2,3,8,0.25398089171974525,0.5238853503184714,0.22213375796178345
10,26,2330,2,1,2,4,0.22864828513786148,0.2649630127774042,0.5063887020847344
10,27,1402,2,1,2,7,0.21321961620469082,0.36140724946695096,0.4253731343283582
10,28,1725,0,3,1,2,0.48381877022653724,0.3389967637540453,0.17718446601941748
10,29,1810,1,1,4,2,0.14274322169059012,0.4130781499202552,0.44417862838915473
10,30,1133,2,2,4,9,0.25548387096774194,0.41161290322580646,0.3329032258064516
10,31,1446,1,2,3,1,0.41438032166508987,0.20719016083254493,0.3784295175023652
10,32,1923,2,4,1,7,0.22915254237288135,0.22915254237288135,0.5416949152542373
10,33,1411,2,2,1,8,0.3042973286875726,0.3240418118466899,0.3716608594657375
10,34,1881,1,1,4,3,0.19426336375488917,0.6238591916558018,0.181877444589309
10,35,3970,0,2,3,1,0.19790518191841236,0.697353914002205,0.10474090407938258
10,36,1347,1,2,4,1,0.23471400394477318,0.6104536489151874,0.15483234714003946
10,37,1710,2,2,3,8,0.4601910828025478,0.25398089171974525,0.285828025477707
10,38,875,0,9,3,8,0.8977469670710572,0.1022530329289428,0.0
10,39,1467,2,1,2,8,0.2012072434607646,0.5392354124748491,0.2595573440643863
10,40,698,0,7,2,1,0.6682577565632458,0.3317422434367542,0.0
10,41,1931,1,1,3,2,0.45163442294863243,0.27885256837891925,0.2695130086724483
10,42,1653,0,7,2,1,0.6205641492265697,0.2893539581437671,0.09008189262966333
10,43,797,2,4,1,9,0.3518987341772152,0.0,0.6481012658227848
10,44,2043,2,2,1,4,0.5244360902255639,0.24937343358395989,0.2261904761904762
10,45,1209,0,8,1,2,0.2914634146341463,0.1951219512195122,0.5134146341463415
10,46,1157,2,3,1,7,0.14619164619164618,0.14742014742014742,0.7063882063882064
10,47,2259,1,1,8,3,0.11514104778353483,0.5509499136442142,0.333909038572251
10,48,1369,0,8,2,1,0.6371398078975453,0.17075773745997866,0.192102454642476
10,49,1371,1,7,9,3,0.5370121130551817,0.24226110363391656,0.22072678331090176
10,50,1300,0,4,2,1,0.3834808259587021,0.2345132743362832,0.38200589970501475
10,51,2306,0,1,2,3,0.44895657078398193,0.37168640721940216,0.1793570219966159
10,52,1200,0,3,2,1,0.4478203434610304,0.34214002642007924,0.21003963011889035
10,53,1525,0,4,1,2,0.36272727272727273,0.41909090909090907,0.21818181818181817
10,54,1314,2,1,2,5,0.3775055679287305,0.37861915367483295,0.24387527839643652
10,55,2223,2,2,1,5,0.18022905364677516,0.28812537673297167,0.5316455696202531
10,56,1632,1,1,3,2,0.15042573320719016,0.6603595080416272,0.1892147587511826
10,57,1260,2,3,1,8,0.4419953596287703,0.3503480278422274,0.20765661252900233
10,58,1956,1,8,7,2,0.1970995385629532,0.6440342781806196,0.15886618325642715
10,59,984,2,1,2,8,0.44242424242424244,0.0,0.5575757575757576
10,60,1480,1,1,4,5,0.353215284249767,0.2786579683131407,0.3681267474370923
10,61,919,0,8,2,1,0.4648648648648649,0.24504504504504504,0.29009009009009007
10,62,994,1,3,8,2,0.5007874015748032,0.0,0.49921259842519683
10,63,2528,1,1,2,4,0.14063284781516824,0.6504269211451532,0.20894023103967854
10,64,1260,2,2,1,3,0.32641921397379914,0.12882096069868995,0.5447598253275109
10,65,674,1,4,7,1,0.36363636363636365,0.6363636363636364,0.0
10,66,1294,0,8,2,1,0.37889688249400477,0.3824940047961631,0.23860911270983212
10,67,1729,0,4,1,2,0.23214285714285715,0.4580745341614907,0.30978260869565216
10,68,1345,1,2,4,1,0.5183397683397684,0.48166023166023164,0.0
10,69,2063,1,2,4,1,0.16279069767441862,0.5493400377121307,0.28786926461345064
10,70,1863,0,4,1,8,0.432157394843962,0.13364993215739485,0.43419267299864317
10,71,2239,1,1,4,2,0.2538546255506608,0.5594713656387665,0.1866740088105727
10,72,1282,1,1,9,2,0.2609170305676856,0.5655021834061136,0.17358078602620086
10,73,2093,1,2,7,3,0.46264196054991036,0.39390316796174535,0.1434548714883443
10,74,2855,0,2,3,1,0.5111940298507462,0.24046434494195687,0.24834162520729686
10,75,2094,0,8,4,2,0.49425981873111785,0.43383685800604227,0.07190332326283988
10,76,2297,0,3,1,4,0.5161637931034483,0.18265086206896552,0.3011853448275862
10,77,1290,1,1,8,3,0.33298538622129437,0.16701461377870563,0.5
10,78,1155,0,8,2,1,0.20129032258064516,0.4129032258064516,0.3858064516129032
10,79,1128,2,1,4,7,0.266304347826087,0.24456521739130435,0.4891304347826087
10,80,982,2,1,2,9,0.15160796324655437,0.2986217457886677,0.5497702909647779
10,81,2502,2,1,2,3,0.2746928746928747,0.46093366093366095,0.2643734643734644
10,82,956,0,7,1,4,0.629746835443038,0.24367088607594936,0.12658227848101267
10,83,1986,2,1,2,3,0.13245033112582782,0.3390728476821192,0.528476821192053
10,84,2103,1,1,4,2,0.17050691244239632,0.668778801843318,0.16071428571428573
10,85,1978,1,8,7,1,0.14370860927152318,0.7370860927152317,0.11920529801324503
10,86,2174,2,1,2,8,0.2528248587570621,0.1553672316384181,0.5918079096045198
10,87,1426,0,8,1,2,0.24478178368121442,0.5094876660341556,0.24573055028462998
10,88,2405,1,4,2,1,0.307856761090326,0.4901122394441475,0.20203099946552647
10,89,1366,2,1,2,7,0.30113636363636365,0.1884469696969697,0.5104166666666666
10,90,704,2,8,4,9,0.28019323671497587,0.0,0.7198067632850241
10,91,3136,1,1,5,2,0.4049808429118774,0.46513409961685825,0.12988505747126436
10,92,1539,0,7,1,3,0.3877551020408163,0.3231292517006803,0.2891156462585034
10,93,1497,1,2,4,1,0.3075523202911738,0.6924476797088263,0.0
10,94,1239,0,5,1,3,0.4323094425483504,0.1820250284414107,0.3856655290102389
10,95,2844,2,2,1,3,0.3415551839464883,0.1496655518394649,0.5087792642140468
10,96,2900,0,3,1,2,0.3719745222929936,0.11847133757961784,0.5095541401273885
10,97,1249,1,1,8,3,0.26918671248568155,0.4570446735395189,0.27376861397479957
10,98,1552,0,2,1,3,0.22357019064124783,0.2937608318890815,0.4826689774696707
10,99,2279,1,3,7,8,0.12471526195899772,0.7044419134396356,0.17084282460136674
11,0,795,2,1,2,8,0.0,0.3483709273182957,0.6516290726817042
11,1,1341,1,1,7,2,0.1629802095459837,0.8370197904540163,0.0
11,2,784,2,5,2,7,0.32064128256513025,0.0,0.6793587174348698
11,3,1237,0,1,4,2,0.4672897196261682,0.23130841121495327,0.3014018691588785
11,4,756,0,4,1,2,0.3464052287581699,0.6535947712418301,0.0
11,5,1079,0,1,2,3,0.20565552699228792,0.538560411311054,0.25578406169665807
11,6,1329,0,1,2,3,0.5534188034188035,0.16987179487179488,0.2767094017094017
11,7,1228,2,1,2,6,0.1571994715984148,0.15852047556142668,0.6842800528401585
11,8,900,2,1,3,5,0.4602510460251046,0.0,0.5397489539748954
11,9,1042,0,5,1,3,0.41643454038997213,0.3050139275766017,0.2785515320334262
11,10,1116,1,3,4,5,0.29079159935379645,0.2245557350565428,0.48465266558966075
11,11,777,1,3,9,1,0.0,0.3930131004366812,0.6069868995633187
11,12,1257,1,1,2,3,0.2597402597402597,0.24935064935064935,0.4909090909090909
11,13,1250,0,1,2,3,0.2661469933184855,0.2661469933184855,0.46770601336302897
11,14,1002,2,4,2,5,0.34782608695652173,0.2417391304347826,0.41043478260869565
11,15,1248,0,2,3,1,0.38481338481338484,0.0,0.6151866151866152
11,16,1300,1,1,3,4,0.3267441860465116,0.5104651162790698,0.16279069767441862
11,17,907,2,1,2,8,0.0,0.46875,0.53125
11,18,978,2,2,1,3,0.3096153846153846,0.27115384615384613,0.41923076923076924
11,19,1006,2,1,3,4,0.3460207612456747,0.24048442906574394,0.4134948096885813
11,20,1040,2,2,4,1,0.24937027707808565,0.24937027707808565,0.5012594458438288
11,21,1230,1,2,3,1,0.3921085080147966,0.2651048088779285,0.34278668310727495
11,22,1246,2,2,1,5,0.29949874686716793,0.3007518796992481,0.39974937343358397
11,23,1319,2,8,1,4,0.20040080160320642,0.24048096192384769,0.5591182364729459
11,24,1232,2,3,1,5,0.2372697724810401,0.15167930660888407,0.6110509209100758
11,25,1041,0,9,1,6,0.27405247813411077,0.31924198250728864,0.4067055393586006
11,26,1515,2,1,2,3,0.27596439169139464,0.1572700296735905,0.5667655786350149
11,27,1221,1,1,3,2,0.2686202686202686,0.463980463980464,0.2673992673992674
11,28,1380,1,1,5,2,0.18704284221525602,0.4378265412748171,0.37513061650992685
11,29,1322,1,4,1,2,0.23329425556858147,0.5603751465416178,0.2063305978898007
11,30,857,0,6,1,3,0.7883597883597884,0.0,0.21164021164021163
11,31,1186,2,2,1,3,0.25644699140401145,0.3438395415472779,0.3997134670487106
11,32,973,0,1,2,3,0.2763385146804836,0.44905008635578586,0.27461139896373055
11,33,1521,1,2,3,4,0.1899335232668566,0.584045584045584,0.22602089268755934
11,34,1246,0,5,3,1,0.5584112149532711,0.0,0.441588785046729
11,35,1010,1,1,5,2,0.0,0.6103896103896104,0.38961038961038963
